Property ID,Property Address,Borough,Neighborhood,Property Manager,Tenant ID,Tenant Name,Tenant Category,Tenant Status,Monthly Rent,Latest AR Month,Latest Outstanding Balance,Latest Aging Bucket,Latest Collection Priority,Total Outstanding Balance,Months With Balance,High or Critical Months,AR Risk Status
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01747,Cornerstone Retail 1747,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01748,Summit Design 1748,Food & Beverage,Active,5253.52,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01749,Atlas Studio 1749,Residential,Active,2043.11,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01750,Hudson Cafe 1750,Residential,Active,2725.27,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01751,Atlas Consulting 1751,Residential,Active,9826.27,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01752,Apex Labs 1752,Residential,Active,2027.48,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01754,Beacon Holdings 1754,Residential,Active,2580.32,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01755,Parkside Studio 1755,Residential,Active,9349.83,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01756,Beacon Cafe 1756,Residential,Month-to-Month,1527.2,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01757,Harbor Group 1757,Residential,Active,31410.23,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01758,Urban Fitness 1758,Residential,Active,29068.23,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01759,Northstar Partners 1759,Residential,Active,36511.39,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01760,Pioneer Labs 1760,Healthcare,Active,4036.1,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01764,Northstar Cafe 1764,Residential,Active,14263.53,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01766,Hudson Clinic 1766,Residential,Active,51070.57,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01767,Liberty Clinic 1767,Residential,Active,26252.39,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0144,123 3 AVENUE,Manhattan,EAST VILLAGE,Samira Khan,TEN-01768,Beacon Clinic 1768,Residential,Active,37050.94,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0145,255 WEST 84 STREET,Manhattan,UPPER WEST SIDE (79-96),Taylor Morgan,TEN-01769,Harbor Labs 1769,Residential,Renewal Risk,58942.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0145,255 WEST 84 STREET,Manhattan,UPPER WEST SIDE (79-96),Taylor Morgan,TEN-01773,Apex Design 1773,Fitness/Wellness,Active,37352.51,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0145,255 WEST 84 STREET,Manhattan,UPPER WEST SIDE (79-96),Taylor Morgan,TEN-01775,Northstar Market 1775,Residential,Active,14483.38,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0145,255 WEST 84 STREET,Manhattan,UPPER WEST SIDE (79-96),Taylor Morgan,TEN-01776,Apex Partners 1776,Residential,Active,29057.93,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01781,Northstar Fitness 1781,Residential,Active,25318.22,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01783,Summit Pharmacy 1783,Retail,Active,9844.04,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01784,Beacon Holdings 1784,Residential,Active,7071.6,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01786,Sterling Clinic 1786,Residential,Active,6517.35,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01787,Cornerstone Partners 1787,Healthcare,Active,4813.4,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01789,Summit Services 1789,Residential,Active,3225.96,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01790,Urban Holdings 1790,Fitness/Wellness,Active,66679.6,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0146,2300 FREDERICK DOUGLASS BLVD.,Manhattan,HARLEM-CENTRAL,Nadia Williams,TEN-01791,Beacon Services 1791,Residential,Active,8246.92,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01793,Cornerstone Cafe 1793,Retail,Active,26013.58,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01794,Urban Studio 1794,Residential,Active,11677.58,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01795,Brightline Studio 1795,Healthcare,Active,3469.03,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01796,Atlas Market 1796,Residential,Active,13955.15,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01797,Apex Market 1797,Residential,Active,9457.25,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01799,Summit Retail 1799,Residential,Active,10616.22,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01800,Parkside Services 1800,Residential,Active,6265.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01801,Cedar Market 1801,Residential,Active,19410.48,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0147,155 BAY STREET,Staten Island,NEW BRIGHTON-ST. GEORGE,Avery Johnson,TEN-01803,Liberty Clinic 1803,Office/Services,Active,9247.86,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0148,257 WEST 93 STREET,Manhattan,UPPER WEST SIDE (79-96),Morgan Patel,TEN-01804,Cedar Design 1804,Residential,Active,3047.33,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0148,257 WEST 93 STREET,Manhattan,UPPER WEST SIDE (79-96),Morgan Patel,TEN-01805,Evergreen Holdings 1805,Residential,Active,5265.08,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0148,257 WEST 93 STREET,Manhattan,UPPER WEST SIDE (79-96),Morgan Patel,TEN-01806,Liberty Group 1806,Retail,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0148,257 WEST 93 STREET,Manhattan,UPPER WEST SIDE (79-96),Morgan Patel,TEN-01808,Brightline Design 1808,Office/Services,Active,34207.34,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0148,257 WEST 93 STREET,Manhattan,UPPER WEST SIDE (79-96),Morgan Patel,TEN-01809,Liberty Consulting 1809,Residential,Active,9163.54,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0149,850 HOWARD AVENUE,Staten Island,SUNNYSIDE,Avery Johnson,TEN-01812,Evergreen Partners 1812,Residential,Active,4882.59,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0149,850 HOWARD AVENUE,Staten Island,SUNNYSIDE,Avery Johnson,TEN-01814,Metro Fitness 1814,Residential,Active,25437.21,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0149,850 HOWARD AVENUE,Staten Island,SUNNYSIDE,Avery Johnson,TEN-01815,Cedar Pharmacy 1815,Residential,Active,7857.17,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0149,850 HOWARD AVENUE,Staten Island,SUNNYSIDE,Avery Johnson,TEN-01816,Harbor Consulting 1816,Residential,Active,6137.06,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0149,850 HOWARD AVENUE,Staten Island,SUNNYSIDE,Avery Johnson,TEN-01817,Northstar Studio 1817,Residential,Active,4855.07,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0149,850 HOWARD AVENUE,Staten Island,SUNNYSIDE,Avery Johnson,TEN-01822,Liberty Market 1822,Retail,Active,11246.13,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01823,Sterling Clinic 1823,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01825,Brightline Holdings 1825,Residential,Active,3153.29,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01827,Northstar Clinic 1827,Residential,Active,9478.93,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01829,Metro Holdings 1829,Residential,Active,1055.02,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01830,Hudson Services 1830,Residential,Active,6247.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01831,Vista Retail 1831,Residential,Active,4675.21,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01833,Pioneer Labs 1833,Residential,Active,4626.46,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0150,42 SKILLMAN STREET,Brooklyn,BEDFORD STUYVESANT,Drew Thompson,TEN-01834,Atlas Services 1834,Residential,Active,6425.61,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01836,Northstar Consulting 1836,Residential,Active,3199.58,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01837,Harbor Retail 1837,Residential,Active,51398.24,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01838,Hudson Group 1838,Food & Beverage,Active,15724.16,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01841,Metro Partners 1841,Office/Services,Active,12300.58,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01842,Cornerstone Pharmacy 1842,Residential,Active,9630.38,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01844,Evergreen Pharmacy 1844,Fitness/Wellness,Active,55874.69,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01846,Parkside Partners 1846,Residential,Active,18167.03,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01848,Beacon Group 1848,Residential,Active,65277.52,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0151,140 NORTH 6 STREET,Brooklyn,WILLIAMSBURG-NORTH,Jordan Lee,TEN-01849,Hudson Cafe 1849,Residential,Active,10496.88,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0152,2803 OCEAN PARKWAY,Brooklyn,BRIGHTON BEACH,Avery Johnson,TEN-01851,Liberty Design 1851,Residential,Active,20534.87,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0152,2803 OCEAN PARKWAY,Brooklyn,BRIGHTON BEACH,Avery Johnson,TEN-01853,Apex Pharmacy 1853,Residential,Active,4024.74,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0152,2803 OCEAN PARKWAY,Brooklyn,BRIGHTON BEACH,Avery Johnson,TEN-01854,Metro Pharmacy 1854,Residential,Active,9624.26,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0152,2803 OCEAN PARKWAY,Brooklyn,BRIGHTON BEACH,Avery Johnson,TEN-01855,Hudson Market 1855,Residential,Active,3472.67,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0152,2803 OCEAN PARKWAY,Brooklyn,BRIGHTON BEACH,Avery Johnson,TEN-01858,Cedar Pharmacy 1858,Residential,Active,4911.08,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0152,2803 OCEAN PARKWAY,Brooklyn,BRIGHTON BEACH,Avery Johnson,TEN-01859,Metro Group 1859,Retail,Active,3465.98,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0152,2803 OCEAN PARKWAY,Brooklyn,BRIGHTON BEACH,Avery Johnson,TEN-01861,Harbor Market 1861,Residential,Active,8376.36,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0152,2803 OCEAN PARKWAY,Brooklyn,BRIGHTON BEACH,Avery Johnson,TEN-01863,Northstar Partners 1863,Residential,Active,8781.86,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0153,2280 FREDERICK DOUGLASS BLVD,Manhattan,HARLEM-CENTRAL,Jordan Lee,TEN-01864,Evergreen Clinic 1864,Office/Services,Active,61052.55,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0153,2280 FREDERICK DOUGLASS BLVD,Manhattan,HARLEM-CENTRAL,Jordan Lee,TEN-01867,Atlas Partners 1867,Residential,Active,9028.52,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0153,2280 FREDERICK DOUGLASS BLVD,Manhattan,HARLEM-CENTRAL,Jordan Lee,TEN-01868,Hudson Market 1868,Residential,Active,8860.27,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0153,2280 FREDERICK DOUGLASS BLVD,Manhattan,HARLEM-CENTRAL,Jordan Lee,TEN-01871,Sterling Studio 1871,Retail,Active,7913.88,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0153,2280 FREDERICK DOUGLASS BLVD,Manhattan,HARLEM-CENTRAL,Jordan Lee,TEN-01872,Metro Labs 1872,Office/Services,Active,19415.84,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0153,2280 FREDERICK DOUGLASS BLVD,Manhattan,HARLEM-CENTRAL,Jordan Lee,TEN-01876,Brightline Studio 1876,Retail,Active,54086.18,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0154,195 BALCOM AVENUE,Bronx,THROGS NECK,Taylor Morgan,TEN-01878,Vista Design 1878,Residential,Active,1238.31,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0154,195 BALCOM AVENUE,Bronx,THROGS NECK,Taylor Morgan,TEN-01879,Harbor Consulting 1879,Retail,Active,1139.3,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0154,195 BALCOM AVENUE,Bronx,THROGS NECK,Taylor Morgan,TEN-01880,Beacon Partners 1880,Residential,Active,4076.92,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0154,195 BALCOM AVENUE,Bronx,THROGS NECK,Taylor Morgan,TEN-01881,Evergreen Market 1881,Residential,Month-to-Month,5124.27,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0154,195 BALCOM AVENUE,Bronx,THROGS NECK,Taylor Morgan,TEN-01882,Evergreen Clinic 1882,Residential,Active,4286.71,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0154,195 BALCOM AVENUE,Bronx,THROGS NECK,Taylor Morgan,TEN-01883,Parkside Consulting 1883,Residential,Active,6306.12,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0154,195 BALCOM AVENUE,Bronx,THROGS NECK,Taylor Morgan,TEN-01886,Summit Pharmacy 1886,Residential,Active,1293.43,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0154,195 BALCOM AVENUE,Bronx,THROGS NECK,Taylor Morgan,TEN-01889,Hudson Studio 1889,Residential,Active,1079.39,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0155,120 WELLINGTON COURT,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01890,Urban Group 1890,Food & Beverage,Active,5162.27,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0155,120 WELLINGTON COURT,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01891,Hudson Studio 1891,Residential,Active,4171.25,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0155,120 WELLINGTON COURT,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01894,Metro Consulting 1894,Residential,Active,3029.23,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0155,120 WELLINGTON COURT,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01895,Pioneer Clinic 1895,Residential,Active,3198.78,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0155,120 WELLINGTON COURT,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01896,Vista Market 1896,Residential,Active,7706.34,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0155,120 WELLINGTON COURT,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01902,Liberty Design 1902,Residential,Active,6922.25,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01905,Metro Pharmacy 1905,Residential,Active,7245.51,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01906,Sterling Holdings 1906,Office/Services,Active,8649.62,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01907,Atlas Studio 1907,Residential,Active,6143.7,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01908,Brightline Labs 1908,Residential,Active,2502.07,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01911,Vista Partners 1911,Residential,Active,29528.88,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01912,Atlas Pharmacy 1912,Retail,Active,34271.83,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01913,Cedar Holdings 1913,Residential,Active,6140.66,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01915,Harbor Pharmacy 1915,Residential,Active,2830.86,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01917,Urban Cafe 1917,Residential,Active,19629.89,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0156,3050 CORLEAR AVENUE,Bronx,KINGSBRIDGE/JEROME PARK,Morgan Patel,TEN-01918,Hudson Cafe 1918,Residential,Active,6897.78,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0157,52 DEAN STREET,Brooklyn,BOERUM HILL,Avery Johnson,TEN-01921,Beacon Holdings 1921,Residential,Active,10704.32,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0157,52 DEAN STREET,Brooklyn,BOERUM HILL,Avery Johnson,TEN-01922,Brightline Partners 1922,Retail,Active,2526.95,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0157,52 DEAN STREET,Brooklyn,BOERUM HILL,Avery Johnson,TEN-01924,Evergreen Holdings 1924,Residential,Active,4632.93,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0157,52 DEAN STREET,Brooklyn,BOERUM HILL,Avery Johnson,TEN-01926,Sterling Studio 1926,Healthcare,Active,3786.65,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0157,52 DEAN STREET,Brooklyn,BOERUM HILL,Avery Johnson,TEN-01928,Vista Studio 1928,Residential,Active,9049.91,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0157,52 DEAN STREET,Brooklyn,BOERUM HILL,Avery Johnson,TEN-01933,Hudson Labs 1933,Residential,Active,1571.61,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0158,31 NORTH MOORE STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01935,Liberty Services 1935,Food & Beverage,Active,18145.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0158,31 NORTH MOORE STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01936,Pioneer Group 1936,Residential,Active,60403.21,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0158,31 NORTH MOORE STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01939,Pioneer Pharmacy 1939,Residential,Active,46936.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0158,31 NORTH MOORE STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01942,Summit Fitness 1942,Residential,Active,66953.3,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0158,31 NORTH MOORE STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01943,Sterling Labs 1943,Residential,Active,1486.16,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01948,Northstar Fitness 1948,Residential,Active,11618.38,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01949,Hudson Consulting 1949,Residential,Renewal Risk,9309.6,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01951,Pioneer Market 1951,Residential,Active,13701.61,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01954,Cornerstone Cafe 1954,Food & Beverage,Active,28125.83,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01956,Liberty Labs 1956,Residential,Active,13802.56,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01957,Harbor Labs 1957,Residential,Active,40131.29,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01958,Northstar Consulting 1958,Residential,Active,19275.68,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01959,Evergreen Studio 1959,Residential,Active,10760.15,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01962,Metro Consulting 1962,Residential,Active,63239.44,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0159,79 LAIGHT STREET,Manhattan,TRIBECA,Jordan Lee,TEN-01963,Vista Consulting 1963,Residential,Active,7435.91,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0160,64-86 WETHEROLE STREET,Queens,15TH Q QUEENS,Casey Rivera,TEN-01965,Apex Services 1965,Residential,Active,2862.5,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0160,64-86 WETHEROLE STREET,Queens,15TH Q QUEENS,Casey Rivera,TEN-01966,Evergreen Labs 1966,Residential,Active,2803.13,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
