work_order_id,property_id,tenant_id,opened_date,closed_date,work_order_category,priority,status,sla_days,days_to_close,overdue_flag,estimated_cost,vendor_id,vendor_name,synthetic_record
WO-0003309,PROP-0154,TEN-01878,2025-08-08,2025-08-11,HVAC,High,Closed,3,3,False,1823.51,VEND-010,FrontDesk Patrol,True
WO-0003310,PROP-0154,TEN-01883,2025-08-05,,Common Area,Critical,In Progress,1,,True,2738.44,VEND-009,Guardian Security,True
WO-0003311,PROP-0154,TEN-01881,2025-09-08,2025-09-13,Preventive Maintenance,Low,Closed,14,5,False,61.59,VEND-004,Ace Plumbing,True
WO-0003312,PROP-0154,,2025-09-04,2025-09-10,HVAC,Medium,Closed,7,6,False,1045.61,VEND-001,Rapid Repair Co,True
WO-0003313,PROP-0154,,2025-10-21,2025-11-03,Security,Low,Closed,14,13,False,152.49,VEND-001,Rapid Repair Co,True
WO-0003314,PROP-0154,,2025-11-28,2025-12-05,Elevator,Medium,Closed,7,7,False,375.15,VEND-001,Rapid Repair Co,True
WO-0003315,PROP-0154,TEN-01880,2025-11-26,2025-12-03,Preventive Maintenance,Medium,Closed,7,7,False,307.21,VEND-010,FrontDesk Patrol,True
WO-0003316,PROP-0154,,2025-12-21,2026-01-03,Electrical,Low,Closed,14,13,False,336.15,VEND-003,Metro Mechanical,True
WO-0003317,PROP-0155,,2025-01-17,2025-01-27,Janitorial,Low,Closed,14,10,False,146.72,VEND-001,Rapid Repair Co,True
WO-0003318,PROP-0155,TEN-01899,2025-01-09,2025-01-20,Janitorial,Low,Closed,14,11,False,172.59,VEND-004,Ace Plumbing,True
WO-0003319,PROP-0155,,2025-01-16,2025-01-19,Tenant Request,Low,Closed,14,3,False,260.94,VEND-010,FrontDesk Patrol,True
WO-0003320,PROP-0155,,2025-02-02,2025-02-04,Preventive Maintenance,High,Closed,3,2,False,1500.1,VEND-001,Rapid Repair Co,True
WO-0003321,PROP-0155,,2025-03-12,2025-03-19,Preventive Maintenance,Medium,Closed,7,7,False,401.53,VEND-009,Guardian Security,True
WO-0003322,PROP-0155,TEN-01892,2025-04-26,,Tenant Request,High,In Progress,3,,True,3805.25,VEND-002,Skyline Maintenance,True
WO-0003323,PROP-0155,,2025-05-26,2025-06-03,HVAC,Low,Closed,14,8,False,795.97,VEND-010,FrontDesk Patrol,True
WO-0003324,PROP-0155,TEN-01902,2025-05-21,2025-05-28,Preventive Maintenance,Medium,Closed,7,7,False,266.91,VEND-001,Rapid Repair Co,True
WO-0003325,PROP-0155,,2025-05-21,2025-06-08,Janitorial,Low,Closed,14,18,True,76.33,VEND-005,Bright Electric,True
WO-0003326,PROP-0155,,2025-06-22,2025-06-25,HVAC,High,Closed,3,3,False,1735.78,VEND-009,Guardian Security,True
WO-0003327,PROP-0155,,2025-07-01,,Elevator,Critical,Open,1,,True,3090.14,VEND-012,Sparkle Janitorial,True
WO-0003328,PROP-0155,TEN-01899,2025-10-23,2025-11-15,Plumbing,Low,Closed,14,23,True,340.45,VEND-004,Ace Plumbing,True
WO-0003329,PROP-0155,TEN-01901,2025-10-15,2025-10-17,Elevator,High,Closed,3,2,False,2414.53,VEND-003,Metro Mechanical,True
WO-0003330,PROP-0156,TEN-01915,2025-01-04,2025-01-07,Security,High,Closed,3,3,False,1977.15,VEND-012,Sparkle Janitorial,True
WO-0003331,PROP-0156,,2025-02-05,2025-02-18,Janitorial,Low,Closed,14,13,False,146.67,VEND-009,Guardian Security,True
WO-0003332,PROP-0156,TEN-01905,2025-03-07,,Electrical,Medium,In Progress,7,,False,1305.58,VEND-003,Metro Mechanical,True
WO-0003333,PROP-0156,,2025-03-14,2025-03-18,Elevator,Medium,Closed,7,4,False,264.94,VEND-011,CleanCore Services,True
WO-0003334,PROP-0156,TEN-01907,2025-03-08,2025-03-14,Tenant Request,Low,Closed,14,6,False,102.94,VEND-010,FrontDesk Patrol,True
WO-0003335,PROP-0156,,2025-03-17,2025-03-23,Electrical,Medium,Closed,7,6,False,361.3,VEND-004,Ace Plumbing,True
WO-0003336,PROP-0156,TEN-01909,2025-04-14,2025-04-16,HVAC,Medium,Closed,7,2,False,983.01,VEND-001,Rapid Repair Co,True
WO-0003337,PROP-0156,,2025-04-27,2025-04-30,Elevator,Medium,Closed,7,3,False,254.08,VEND-003,Metro Mechanical,True
WO-0003338,PROP-0156,,2025-05-22,2025-06-04,Preventive Maintenance,Low,Closed,14,13,False,237.57,VEND-002,Skyline Maintenance,True
WO-0003339,PROP-0156,TEN-01912,2025-05-01,2025-05-06,HVAC,Low,Closed,14,5,False,190.24,VEND-003,Metro Mechanical,True
WO-0003340,PROP-0156,TEN-01910,2025-07-12,2025-07-17,Common Area,Medium,Closed,7,5,False,573.92,VEND-011,CleanCore Services,True
WO-0003341,PROP-0156,TEN-01911,2025-07-28,2025-07-29,HVAC,High,Closed,3,1,False,532.27,VEND-005,Bright Electric,True
WO-0003342,PROP-0156,TEN-01907,2025-07-05,2025-07-12,Plumbing,Medium,Closed,7,7,False,522.15,VEND-003,Metro Mechanical,True
WO-0003343,PROP-0156,,2025-07-04,2025-07-08,Preventive Maintenance,Medium,Closed,7,4,False,50.0,VEND-003,Metro Mechanical,True
WO-0003344,PROP-0156,,2025-08-07,2025-08-08,HVAC,High,Closed,3,1,False,612.35,VEND-001,Rapid Repair Co,True
WO-0003345,PROP-0156,TEN-01904,2025-09-17,2025-09-23,Electrical,Medium,Closed,7,6,False,448.59,VEND-010,FrontDesk Patrol,True
WO-0003346,PROP-0156,TEN-01918,2025-09-24,2025-10-06,HVAC,Low,Closed,14,12,False,338.1,VEND-003,Metro Mechanical,True
WO-0003347,PROP-0156,TEN-01904,2025-10-20,,Elevator,Low,In Progress,14,,False,673.35,VEND-003,Metro Mechanical,True
WO-0003348,PROP-0156,TEN-01905,2025-12-25,2025-12-27,Preventive Maintenance,Low,Closed,14,2,False,239.72,VEND-003,Metro Mechanical,True
WO-0003349,PROP-0156,TEN-01909,2025-12-19,2025-12-25,Security,Medium,Closed,7,6,False,263.81,VEND-012,Sparkle Janitorial,True
WO-0003350,PROP-0156,TEN-01916,2025-12-21,2025-12-23,Preventive Maintenance,High,Closed,3,2,False,1040.05,VEND-001,Rapid Repair Co,True
WO-0003351,PROP-0157,TEN-01930,2025-01-18,2025-01-30,Tenant Request,Low,Closed,14,12,False,948.28,VEND-010,FrontDesk Patrol,True
WO-0003352,PROP-0157,TEN-01920,2025-02-08,2025-02-13,HVAC,Low,Closed,14,5,False,117.86,VEND-001,Rapid Repair Co,True
WO-0003353,PROP-0157,,2025-03-20,2025-04-12,Tenant Request,Low,Closed,14,23,True,195.61,VEND-003,Metro Mechanical,True
WO-0003354,PROP-0157,TEN-01934,2025-03-05,2025-03-10,Electrical,Medium,Closed,7,5,False,327.37,VEND-010,FrontDesk Patrol,True
WO-0003355,PROP-0157,TEN-01930,2025-04-21,2025-05-01,Janitorial,Low,Closed,14,10,False,345.6,VEND-011,CleanCore Services,True
WO-0003356,PROP-0157,TEN-01921,2025-04-20,2025-04-22,Elevator,Medium,Closed,7,2,False,258.67,VEND-009,Guardian Security,True
WO-0003357,PROP-0157,TEN-01932,2025-05-05,2025-05-07,Plumbing,High,Closed,3,2,False,1514.45,VEND-012,Sparkle Janitorial,True
WO-0003358,PROP-0157,TEN-01921,2025-06-18,2025-06-21,Common Area,Medium,Closed,7,3,False,847.57,VEND-012,Sparkle Janitorial,True
WO-0003359,PROP-0157,TEN-01927,2025-06-21,,HVAC,Low,In Progress,14,,False,160.21,VEND-005,Bright Electric,True
WO-0003360,PROP-0157,TEN-01929,2025-06-07,,Tenant Request,Medium,In Progress,7,,False,555.09,VEND-005,Bright Electric,True
WO-0003361,PROP-0157,TEN-01921,2025-07-10,2025-07-16,Common Area,Low,Closed,14,6,False,489.26,VEND-004,Ace Plumbing,True
WO-0003362,PROP-0157,TEN-01927,2025-07-21,2025-07-27,HVAC,Low,Closed,14,6,False,473.89,VEND-010,FrontDesk Patrol,True
WO-0003363,PROP-0157,TEN-01934,2025-07-15,2025-07-16,Common Area,High,Closed,3,1,False,90.83,VEND-004,Ace Plumbing,True
WO-0003364,PROP-0157,TEN-01929,2025-08-01,,Security,Medium,In Progress,7,,False,739.65,VEND-012,Sparkle Janitorial,True
WO-0003365,PROP-0157,,2025-08-28,2025-09-10,Tenant Request,Low,Closed,14,13,False,145.48,VEND-003,Metro Mechanical,True
WO-0003366,PROP-0157,,2025-09-20,2025-09-23,Electrical,High,Closed,3,3,False,925.92,VEND-003,Metro Mechanical,True
WO-0003367,PROP-0157,,2025-10-28,2025-10-29,Janitorial,High,Closed,3,1,False,1161.17,VEND-012,Sparkle Janitorial,True
WO-0003368,PROP-0157,TEN-01932,2025-10-19,2025-10-23,Common Area,Low,Closed,14,4,False,471.72,VEND-010,FrontDesk Patrol,True
WO-0003369,PROP-0157,TEN-01932,2025-11-19,2025-11-21,Common Area,Medium,Closed,7,2,False,691.4,VEND-009,Guardian Security,True
WO-0003370,PROP-0157,,2025-11-01,2025-11-18,Janitorial,Medium,Closed,7,17,True,655.41,VEND-012,Sparkle Janitorial,True
WO-0003371,PROP-0157,,2025-12-03,2025-12-06,Common Area,Medium,Closed,7,3,False,146.12,VEND-011,CleanCore Services,True
WO-0003372,PROP-0158,,2025-01-09,2025-01-11,Janitorial,Medium,Closed,7,2,False,414.62,VEND-003,Metro Mechanical,True
WO-0003373,PROP-0158,TEN-01937,2025-01-12,2025-01-31,Security,High,Closed,3,19,True,748.8,VEND-002,Skyline Maintenance,True
WO-0003374,PROP-0158,,2025-02-10,2025-02-11,Elevator,Critical,Closed,1,1,False,3420.76,VEND-003,Metro Mechanical,True
WO-0003375,PROP-0158,,2025-04-05,2025-04-18,Plumbing,Medium,Closed,7,13,True,442.66,VEND-011,CleanCore Services,True
WO-0003376,PROP-0158,TEN-01937,2025-04-22,2025-04-24,Common Area,Medium,Closed,7,2,False,728.65,VEND-001,Rapid Repair Co,True
WO-0003377,PROP-0158,TEN-01938,2025-05-05,,HVAC,High,Open,3,,True,232.63,VEND-010,FrontDesk Patrol,True
WO-0003378,PROP-0158,TEN-01937,2025-05-14,2025-05-15,Common Area,High,Closed,3,1,False,2061.49,VEND-012,Sparkle Janitorial,True
WO-0003379,PROP-0158,TEN-01938,2025-06-27,2025-06-30,Janitorial,Medium,Closed,7,3,False,277.94,VEND-010,FrontDesk Patrol,True
WO-0003380,PROP-0158,TEN-01940,2025-07-03,2025-07-05,Common Area,High,Closed,3,2,False,861.32,VEND-009,Guardian Security,True
WO-0003381,PROP-0158,TEN-01939,2025-07-27,2025-08-08,Security,Low,Closed,14,12,False,303.2,VEND-005,Bright Electric,True
WO-0003382,PROP-0158,TEN-01945,2025-07-26,,Electrical,Medium,Open,7,,True,311.15,VEND-012,Sparkle Janitorial,True
WO-0003383,PROP-0158,TEN-01939,2025-07-25,,Common Area,Low,In Progress,14,,False,50.0,VEND-001,Rapid Repair Co,True
WO-0003384,PROP-0158,TEN-01940,2025-08-17,2025-08-24,Security,Medium,Closed,7,7,False,453.07,VEND-011,CleanCore Services,True
WO-0003385,PROP-0158,,2025-09-12,2025-09-18,Electrical,Medium,Closed,7,6,False,1266.81,VEND-005,Bright Electric,True
WO-0003386,PROP-0158,TEN-01946,2025-11-15,2025-11-25,Plumbing,Low,Closed,14,10,False,215.07,VEND-005,Bright Electric,True
WO-0003387,PROP-0158,,2025-11-08,2025-11-09,Common Area,Low,Closed,14,1,False,105.89,VEND-005,Bright Electric,True
WO-0003388,PROP-0158,,2025-12-19,,Preventive Maintenance,Low,In Progress,14,,True,147.51,VEND-001,Rapid Repair Co,True
WO-0003389,PROP-0159,TEN-01947,2025-01-10,2025-01-14,Tenant Request,Medium,Closed,7,4,False,965.57,VEND-012,Sparkle Janitorial,True
WO-0003390,PROP-0159,,2025-02-03,2025-02-25,Elevator,Low,Closed,14,22,True,85.06,VEND-010,FrontDesk Patrol,True
WO-0003391,PROP-0159,TEN-01948,2025-02-01,2025-02-03,Preventive Maintenance,High,Closed,3,2,False,558.17,VEND-011,CleanCore Services,True
WO-0003392,PROP-0159,TEN-01949,2025-03-23,2025-03-26,Preventive Maintenance,High,Closed,3,3,False,643.08,VEND-010,FrontDesk Patrol,True
WO-0003393,PROP-0159,TEN-01954,2025-03-18,,Security,Medium,Open,7,,True,291.88,VEND-012,Sparkle Janitorial,True
WO-0003394,PROP-0159,,2025-04-12,,Tenant Request,Medium,In Progress,7,,False,866.13,VEND-012,Sparkle Janitorial,True
WO-0003395,PROP-0159,TEN-01951,2025-04-01,2025-04-08,Electrical,Low,Closed,14,7,False,131.15,VEND-002,Skyline Maintenance,True
WO-0003396,PROP-0159,TEN-01961,2025-05-27,2025-06-17,Common Area,Medium,Closed,7,21,True,1048.95,VEND-010,FrontDesk Patrol,True
WO-0003397,PROP-0159,TEN-01961,2025-05-20,2025-06-02,Electrical,Low,Closed,14,13,False,167.03,VEND-004,Ace Plumbing,True
WO-0003398,PROP-0159,TEN-01947,2025-05-10,2025-06-02,Elevator,Low,Closed,14,23,True,531.06,VEND-001,Rapid Repair Co,True
WO-0003399,PROP-0159,TEN-01951,2025-06-15,2025-06-20,Elevator,High,Closed,3,5,True,1692.35,VEND-012,Sparkle Janitorial,True
WO-0003400,PROP-0159,TEN-01959,2025-07-23,2025-07-27,Security,Medium,Closed,7,4,False,387.89,VEND-010,FrontDesk Patrol,True
WO-0003401,PROP-0159,,2025-07-13,2025-07-18,Plumbing,Medium,Closed,7,5,False,1229.66,VEND-009,Guardian Security,True
WO-0003402,PROP-0159,,2025-07-14,2025-07-25,Electrical,Low,Closed,14,11,False,790.12,VEND-012,Sparkle Janitorial,True
WO-0003403,PROP-0159,,2025-08-23,,Preventive Maintenance,Medium,In Progress,7,,False,432.82,VEND-001,Rapid Repair Co,True
WO-0003404,PROP-0159,,2025-08-09,2025-08-22,Plumbing,Low,Closed,14,13,False,50.0,VEND-010,FrontDesk Patrol,True
WO-0003405,PROP-0159,,2025-09-24,2025-09-27,Plumbing,Medium,Closed,7,3,False,335.31,VEND-001,Rapid Repair Co,True
WO-0003406,PROP-0159,TEN-01953,2025-09-01,2025-09-04,Plumbing,High,Closed,3,3,False,902.19,VEND-001,Rapid Repair Co,True
WO-0003407,PROP-0159,TEN-01950,2025-10-18,2025-10-23,Preventive Maintenance,Medium,Closed,7,5,False,536.22,VEND-011,CleanCore Services,True
WO-0003408,PROP-0159,,2025-11-10,2025-11-27,Electrical,Medium,Closed,7,17,True,279.36,VEND-009,Guardian Security,True
WO-0003409,PROP-0159,TEN-01955,2025-11-20,,Electrical,Medium,Open,7,,True,575.17,VEND-005,Bright Electric,True
WO-0003410,PROP-0159,TEN-01959,2025-12-04,2025-12-05,Janitorial,High,Closed,3,1,False,3584.43,VEND-002,Skyline Maintenance,True
WO-0003411,PROP-0160,TEN-01967,2025-02-23,2025-03-01,Elevator,Medium,Closed,7,6,False,787.45,VEND-005,Bright Electric,True
WO-0003412,PROP-0160,TEN-01966,2025-02-14,2025-02-17,Preventive Maintenance,Medium,Closed,7,3,False,259.89,VEND-002,Skyline Maintenance,True
WO-0003413,PROP-0160,TEN-01965,2025-03-06,2025-03-24,Security,Medium,Closed,7,18,True,604.08,VEND-010,FrontDesk Patrol,True
WO-0003414,PROP-0160,TEN-01966,2025-04-26,,Elevator,Medium,Open,7,,False,726.42,VEND-011,CleanCore Services,True
WO-0003415,PROP-0160,TEN-01971,2025-04-08,2025-04-09,Preventive Maintenance,High,Closed,3,1,False,434.3,VEND-010,FrontDesk Patrol,True
WO-0003416,PROP-0160,,2025-04-10,2025-04-12,HVAC,High,Closed,3,2,False,1858.79,VEND-003,Metro Mechanical,True
WO-0003417,PROP-0160,TEN-01968,2025-04-13,2025-04-16,Plumbing,High,Closed,3,3,False,520.5,VEND-002,Skyline Maintenance,True
WO-0003418,PROP-0160,TEN-01967,2025-04-01,2025-04-02,Tenant Request,Low,Closed,14,1,False,582.27,VEND-002,Skyline Maintenance,True
WO-0003419,PROP-0160,TEN-01968,2025-05-07,2025-05-14,HVAC,Medium,Closed,7,7,False,539.7,VEND-009,Guardian Security,True
WO-0003420,PROP-0160,TEN-01966,2025-05-13,2025-05-16,Elevator,Medium,Closed,7,3,False,476.46,VEND-004,Ace Plumbing,True
WO-0003421,PROP-0160,,2025-05-23,2025-05-25,Security,Medium,Closed,7,2,False,1122.85,VEND-010,FrontDesk Patrol,True
WO-0003422,PROP-0160,TEN-01970,2025-06-01,2025-06-05,Elevator,Medium,Closed,7,4,False,306.96,VEND-011,CleanCore Services,True
WO-0003423,PROP-0160,,2025-06-17,2025-06-21,Electrical,Medium,Closed,7,4,False,1116.28,VEND-001,Rapid Repair Co,True
WO-0003424,PROP-0160,TEN-01969,2025-06-13,2025-06-18,Security,Medium,Closed,7,5,False,745.5,VEND-003,Metro Mechanical,True
WO-0003425,PROP-0160,TEN-01967,2025-07-11,2025-07-24,HVAC,Medium,Closed,7,13,True,565.38,VEND-011,CleanCore Services,True
WO-0003426,PROP-0160,TEN-01974,2025-08-21,2025-08-30,Elevator,Low,Closed,14,9,False,68.35,VEND-003,Metro Mechanical,True
WO-0003427,PROP-0160,,2025-08-14,2025-08-16,Common Area,High,Closed,3,2,False,1067.2,VEND-009,Guardian Security,True
WO-0003428,PROP-0160,TEN-01966,2025-08-03,2025-08-26,Electrical,Low,Closed,14,23,True,160.0,VEND-001,Rapid Repair Co,True
WO-0003429,PROP-0160,TEN-01969,2025-10-07,2025-10-14,Janitorial,Medium,Closed,7,7,False,557.82,VEND-003,Metro Mechanical,True
WO-0003430,PROP-0160,TEN-01972,2025-10-07,2025-10-19,Janitorial,Low,Closed,14,12,False,149.89,VEND-011,CleanCore Services,True
WO-0003431,PROP-0160,TEN-01967,2025-10-09,,Electrical,Medium,In Progress,7,,False,322.21,VEND-009,Guardian Security,True
WO-0003432,PROP-0160,,2025-12-05,,HVAC,High,In Progress,3,,True,929.69,VEND-004,Ace Plumbing,True
WO-0003433,PROP-0160,,2025-12-09,,Tenant Request,Low,In Progress,14,,False,509.41,VEND-012,Sparkle Janitorial,True
WO-0003434,PROP-0161,,2025-01-17,,Plumbing,Medium,In Progress,7,,True,730.32,VEND-009,Guardian Security,True
WO-0003435,PROP-0161,TEN-01979,2025-01-14,,Common Area,Low,In Progress,14,,False,409.93,VEND-010,FrontDesk Patrol,True
WO-0003436,PROP-0161,TEN-01984,2025-01-23,2025-01-27,Janitorial,Medium,Closed,7,4,False,234.99,VEND-003,Metro Mechanical,True
WO-0003437,PROP-0161,TEN-01982,2025-01-24,2025-01-25,Plumbing,Critical,Closed,1,1,False,1363.32,VEND-009,Guardian Security,True
WO-0003438,PROP-0161,TEN-01982,2025-01-24,,Security,Low,Open,14,,False,804.0,VEND-005,Bright Electric,True
WO-0003439,PROP-0161,,2025-02-15,2025-03-09,Elevator,Medium,Closed,7,22,True,833.39,VEND-004,Ace Plumbing,True
WO-0003440,PROP-0161,,2025-02-09,2025-02-14,Plumbing,Low,Closed,14,5,False,137.38,VEND-001,Rapid Repair Co,True
WO-0003441,PROP-0161,,2025-03-15,2025-03-27,Preventive Maintenance,Medium,Closed,7,12,True,1049.22,VEND-009,Guardian Security,True
WO-0003442,PROP-0161,TEN-01986,2025-04-26,2025-04-27,Elevator,Medium,Closed,7,1,False,1063.2,VEND-009,Guardian Security,True
WO-0003443,PROP-0161,TEN-01985,2025-06-21,2025-06-23,Electrical,High,Closed,3,2,False,641.94,VEND-005,Bright Electric,True
WO-0003444,PROP-0161,,2025-06-25,2025-06-26,Security,High,Closed,3,1,False,2597.1,VEND-009,Guardian Security,True
WO-0003445,PROP-0161,,2025-07-09,2025-07-20,Tenant Request,Low,Closed,14,11,False,243.03,VEND-002,Skyline Maintenance,True
WO-0003446,PROP-0161,,2025-07-26,2025-07-27,Electrical,High,Closed,3,1,False,4807.71,VEND-003,Metro Mechanical,True
WO-0003447,PROP-0161,TEN-01979,2025-07-08,2025-07-21,Preventive Maintenance,Low,Closed,14,13,False,118.2,VEND-012,Sparkle Janitorial,True
WO-0003448,PROP-0161,TEN-01986,2025-08-26,,HVAC,Medium,Open,7,,True,779.61,VEND-011,CleanCore Services,True
WO-0003449,PROP-0161,,2025-08-10,2025-08-13,Janitorial,Low,Closed,14,3,False,168.69,VEND-009,Guardian Security,True
WO-0003450,PROP-0161,,2025-08-18,2025-08-21,Elevator,Low,Closed,14,3,False,120.39,VEND-002,Skyline Maintenance,True
WO-0003451,PROP-0161,TEN-01979,2025-09-04,2025-09-06,Plumbing,High,Closed,3,2,False,158.93,VEND-011,CleanCore Services,True
WO-0003452,PROP-0161,TEN-01983,2025-09-16,,Preventive Maintenance,Medium,In Progress,7,,False,310.63,VEND-005,Bright Electric,True
WO-0003453,PROP-0161,,2025-09-17,2025-09-19,Janitorial,High,Closed,3,2,False,2269.02,VEND-001,Rapid Repair Co,True
WO-0003454,PROP-0161,,2025-10-27,,Security,Low,Open,14,,False,197.78,VEND-004,Ace Plumbing,True
WO-0003455,PROP-0161,TEN-01981,2025-11-12,2025-11-13,Security,Low,Closed,14,1,False,345.59,VEND-005,Bright Electric,True
WO-0003456,PROP-0161,TEN-01981,2025-11-11,2025-11-15,HVAC,Medium,Closed,7,4,False,349.17,VEND-004,Ace Plumbing,True
WO-0003457,PROP-0161,,2025-11-10,2025-11-19,Tenant Request,Low,Closed,14,9,False,219.91,VEND-010,FrontDesk Patrol,True
WO-0003458,PROP-0161,TEN-01984,2025-12-15,2025-12-31,Preventive Maintenance,High,Closed,3,16,True,245.78,VEND-011,CleanCore Services,True
WO-0003459,PROP-0161,TEN-01986,2025-12-06,2025-12-12,Plumbing,Medium,Closed,7,6,False,247.9,VEND-011,CleanCore Services,True
WO-0003460,PROP-0162,TEN-01989,2025-01-09,2025-01-11,HVAC,High,Closed,3,2,False,1388.75,VEND-003,Metro Mechanical,True
WO-0003461,PROP-0162,,2025-01-03,2025-01-05,Electrical,Medium,Closed,7,2,False,643.08,VEND-003,Metro Mechanical,True
WO-0003462,PROP-0162,TEN-01988,2025-03-25,2025-03-26,Electrical,High,Closed,3,1,False,1216.13,VEND-009,Guardian Security,True
WO-0003463,PROP-0162,TEN-01987,2025-03-20,2025-04-06,Plumbing,High,Closed,3,17,True,504.17,VEND-010,FrontDesk Patrol,True
WO-0003464,PROP-0162,TEN-01990,2025-05-08,2025-05-10,Tenant Request,High,Closed,3,2,False,70.73,VEND-009,Guardian Security,True
WO-0003465,PROP-0162,TEN-01989,2025-06-03,2025-06-05,Plumbing,Medium,Closed,7,2,False,325.42,VEND-001,Rapid Repair Co,True
WO-0003466,PROP-0162,TEN-01990,2025-07-22,2025-08-12,Elevator,Medium,Closed,7,21,True,135.06,VEND-010,FrontDesk Patrol,True
WO-0003467,PROP-0162,TEN-01989,2025-07-20,2025-07-26,Tenant Request,Low,Closed,14,6,False,504.83,VEND-009,Guardian Security,True
WO-0003468,PROP-0162,,2025-08-10,2025-08-12,HVAC,High,Closed,3,2,False,1453.47,VEND-012,Sparkle Janitorial,True
WO-0003469,PROP-0162,TEN-01988,2025-09-07,,Electrical,Low,In Progress,14,,False,103.66,VEND-004,Ace Plumbing,True
WO-0003470,PROP-0162,TEN-01990,2025-09-28,2025-10-10,HVAC,Low,Closed,14,12,False,122.52,VEND-012,Sparkle Janitorial,True
WO-0003471,PROP-0162,TEN-01991,2025-09-18,2025-09-28,Plumbing,Low,Closed,14,10,False,137.83,VEND-010,FrontDesk Patrol,True
WO-0003472,PROP-0162,TEN-01991,2025-10-14,2025-10-16,Janitorial,Medium,Closed,7,2,False,50.0,VEND-011,CleanCore Services,True
WO-0003473,PROP-0162,TEN-01988,2025-10-08,2025-10-10,Electrical,High,Closed,3,2,False,1247.16,VEND-009,Guardian Security,True
WO-0003474,PROP-0162,,2025-11-08,2025-11-11,Security,Medium,Closed,7,3,False,805.92,VEND-004,Ace Plumbing,True
WO-0003475,PROP-0163,,2025-01-20,2025-01-22,Preventive Maintenance,High,Closed,3,2,False,1635.22,VEND-009,Guardian Security,True
WO-0003476,PROP-0163,TEN-02008,2025-02-19,2025-02-28,Tenant Request,Low,Closed,14,9,False,416.81,VEND-004,Ace Plumbing,True
WO-0003477,PROP-0163,TEN-01999,2025-02-10,2025-02-12,Plumbing,High,Closed,3,2,False,2264.51,VEND-002,Skyline Maintenance,True
WO-0003478,PROP-0163,,2025-03-05,2025-03-12,Plumbing,Medium,Closed,7,7,False,699.46,VEND-011,CleanCore Services,True
WO-0003479,PROP-0163,TEN-02008,2025-04-13,2025-04-21,Electrical,Low,Closed,14,8,False,80.08,VEND-012,Sparkle Janitorial,True
WO-0003480,PROP-0163,TEN-02009,2025-04-15,,Preventive Maintenance,Medium,Open,7,,False,564.96,VEND-011,CleanCore Services,True
WO-0003481,PROP-0163,TEN-02009,2025-04-03,2025-04-08,Tenant Request,Low,Closed,14,5,False,72.22,VEND-009,Guardian Security,True
WO-0003482,PROP-0163,TEN-02001,2025-05-04,2025-05-18,Tenant Request,Low,Closed,14,14,False,302.38,VEND-009,Guardian Security,True
WO-0003483,PROP-0163,,2025-06-03,2025-06-24,Plumbing,Medium,Closed,7,21,True,968.44,VEND-012,Sparkle Janitorial,True
WO-0003484,PROP-0163,,2025-06-22,2025-06-28,HVAC,Medium,Closed,7,6,False,344.58,VEND-011,CleanCore Services,True
WO-0003485,PROP-0163,,2025-06-03,2025-06-17,HVAC,Low,Closed,14,14,False,305.64,VEND-012,Sparkle Janitorial,True
WO-0003486,PROP-0163,TEN-02008,2025-07-09,,Plumbing,Low,Open,14,,False,391.54,VEND-012,Sparkle Janitorial,True
WO-0003487,PROP-0163,,2025-07-12,,Preventive Maintenance,Low,In Progress,14,,False,83.03,VEND-009,Guardian Security,True
WO-0003488,PROP-0163,TEN-02008,2025-10-14,2025-10-15,Janitorial,Medium,Closed,7,1,False,300.99,VEND-002,Skyline Maintenance,True
WO-0003489,PROP-0163,TEN-02006,2025-11-28,,Common Area,Low,Open,14,,False,117.73,VEND-011,CleanCore Services,True
