ar_id,property_id,tenant_id,month,billed_rent,amount_paid,outstanding_balance,aging_bucket,collection_priority,synthetic_record
AR-0020497,PROP-0140,TEN-01709,2025-01-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020498,PROP-0140,TEN-01709,2025-02-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020499,PROP-0140,TEN-01709,2025-03-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020500,PROP-0140,TEN-01709,2025-04-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020501,PROP-0140,TEN-01709,2025-05-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020502,PROP-0140,TEN-01709,2025-06-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020503,PROP-0140,TEN-01709,2025-07-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020504,PROP-0140,TEN-01709,2025-08-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020505,PROP-0140,TEN-01709,2025-09-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020506,PROP-0140,TEN-01709,2025-10-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020507,PROP-0140,TEN-01709,2025-11-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020508,PROP-0140,TEN-01709,2025-12-01,5565.03,5565.03,0.0,Current,Low,True
AR-0020509,PROP-0140,TEN-01710,2025-01-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020510,PROP-0140,TEN-01710,2025-02-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020511,PROP-0140,TEN-01710,2025-03-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020512,PROP-0140,TEN-01710,2025-04-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020513,PROP-0140,TEN-01710,2025-05-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020514,PROP-0140,TEN-01710,2025-06-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020515,PROP-0140,TEN-01710,2025-07-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020516,PROP-0140,TEN-01710,2025-08-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020517,PROP-0140,TEN-01710,2025-09-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020518,PROP-0140,TEN-01710,2025-10-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020519,PROP-0140,TEN-01710,2025-11-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020520,PROP-0140,TEN-01710,2025-12-01,4667.83,4667.83,0.0,Current,Low,True
AR-0020521,PROP-0140,TEN-01711,2025-01-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020522,PROP-0140,TEN-01711,2025-02-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020523,PROP-0140,TEN-01711,2025-03-01,9150.06,4575.03,4575.03,61-90,High,True
AR-0020524,PROP-0140,TEN-01711,2025-04-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020525,PROP-0140,TEN-01711,2025-05-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020526,PROP-0140,TEN-01711,2025-06-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020527,PROP-0140,TEN-01711,2025-07-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020528,PROP-0140,TEN-01711,2025-08-01,9150.06,4575.03,4575.03,1-30,Medium,True
AR-0020529,PROP-0140,TEN-01711,2025-09-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020530,PROP-0140,TEN-01711,2025-10-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020531,PROP-0140,TEN-01711,2025-11-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020532,PROP-0140,TEN-01711,2025-12-01,9150.06,9150.06,0.0,Current,Low,True
AR-0020533,PROP-0140,TEN-01712,2025-01-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020534,PROP-0140,TEN-01712,2025-02-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020535,PROP-0140,TEN-01712,2025-03-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020536,PROP-0140,TEN-01712,2025-04-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020537,PROP-0140,TEN-01712,2025-05-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020538,PROP-0140,TEN-01712,2025-06-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020539,PROP-0140,TEN-01712,2025-07-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020540,PROP-0140,TEN-01712,2025-08-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020541,PROP-0140,TEN-01712,2025-09-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020542,PROP-0140,TEN-01712,2025-10-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020543,PROP-0140,TEN-01712,2025-11-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020544,PROP-0140,TEN-01712,2025-12-01,17638.44,17638.44,0.0,Current,Low,True
AR-0020545,PROP-0140,TEN-01713,2025-01-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020546,PROP-0140,TEN-01713,2025-02-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020547,PROP-0140,TEN-01713,2025-03-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020548,PROP-0140,TEN-01713,2025-04-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020549,PROP-0140,TEN-01713,2025-05-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020550,PROP-0140,TEN-01713,2025-06-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020551,PROP-0140,TEN-01713,2025-07-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020552,PROP-0140,TEN-01713,2025-08-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020553,PROP-0140,TEN-01713,2025-09-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020554,PROP-0140,TEN-01713,2025-10-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020555,PROP-0140,TEN-01713,2025-11-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020556,PROP-0140,TEN-01713,2025-12-01,28309.98,28309.98,0.0,Current,Low,True
AR-0020557,PROP-0140,TEN-01714,2025-01-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020558,PROP-0140,TEN-01714,2025-02-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020559,PROP-0140,TEN-01714,2025-03-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020560,PROP-0140,TEN-01714,2025-04-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020561,PROP-0140,TEN-01714,2025-05-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020562,PROP-0140,TEN-01714,2025-06-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020563,PROP-0140,TEN-01714,2025-07-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020564,PROP-0140,TEN-01714,2025-08-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020565,PROP-0140,TEN-01714,2025-09-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020566,PROP-0140,TEN-01714,2025-10-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020567,PROP-0140,TEN-01714,2025-11-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020568,PROP-0140,TEN-01714,2025-12-01,20106.32,20106.32,0.0,Current,Low,True
AR-0020569,PROP-0140,TEN-01715,2025-01-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020570,PROP-0140,TEN-01715,2025-02-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020571,PROP-0140,TEN-01715,2025-03-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020572,PROP-0140,TEN-01715,2025-04-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020573,PROP-0140,TEN-01715,2025-05-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020574,PROP-0140,TEN-01715,2025-06-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020575,PROP-0140,TEN-01715,2025-07-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020576,PROP-0140,TEN-01715,2025-08-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020577,PROP-0140,TEN-01715,2025-09-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020578,PROP-0140,TEN-01715,2025-10-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020579,PROP-0140,TEN-01715,2025-11-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020580,PROP-0140,TEN-01715,2025-12-01,23870.44,23870.44,0.0,Current,Low,True
AR-0020581,PROP-0140,TEN-01716,2025-01-01,17059.66,12794.74,4264.92,90+,Critical,True
AR-0020582,PROP-0140,TEN-01716,2025-02-01,17059.66,17059.66,0.0,Current,Low,True
AR-0020583,PROP-0140,TEN-01716,2025-03-01,17059.66,17059.66,0.0,Current,Low,True
AR-0020584,PROP-0140,TEN-01716,2025-04-01,17059.66,17059.66,0.0,Current,Low,True
AR-0020585,PROP-0140,TEN-01716,2025-05-01,17059.66,17059.66,0.0,Current,Low,True
AR-0020586,PROP-0140,TEN-01716,2025-06-01,17059.66,17059.66,0.0,Current,Low,True
AR-0020587,PROP-0140,TEN-01716,2025-07-01,17059.66,17059.66,0.0,Current,Low,True
AR-0020588,PROP-0140,TEN-01716,2025-08-01,17059.66,17059.66,0.0,Current,Low,True
AR-0020589,PROP-0140,TEN-01716,2025-09-01,17059.66,0.0,17059.66,31-60,Medium,True
AR-0020590,PROP-0140,TEN-01716,2025-10-01,17059.66,4264.92,12794.74,31-60,Medium,True
AR-0020591,PROP-0140,TEN-01716,2025-11-01,17059.66,17059.66,0.0,Current,Low,True
AR-0020592,PROP-0140,TEN-01716,2025-12-01,17059.66,17059.66,0.0,Current,Low,True
AR-0020593,PROP-0141,TEN-01717,2025-01-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020594,PROP-0141,TEN-01717,2025-02-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020595,PROP-0141,TEN-01717,2025-03-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020596,PROP-0141,TEN-01717,2025-04-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020597,PROP-0141,TEN-01717,2025-05-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020598,PROP-0141,TEN-01717,2025-06-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020599,PROP-0141,TEN-01717,2025-07-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020600,PROP-0141,TEN-01717,2025-08-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020601,PROP-0141,TEN-01717,2025-09-01,9401.79,0.0,9401.79,90+,Critical,True
AR-0020602,PROP-0141,TEN-01717,2025-10-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020603,PROP-0141,TEN-01717,2025-11-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020604,PROP-0141,TEN-01717,2025-12-01,9401.79,9401.79,0.0,Current,Low,True
AR-0020605,PROP-0141,TEN-01718,2025-01-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020606,PROP-0141,TEN-01718,2025-02-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020607,PROP-0141,TEN-01718,2025-03-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020608,PROP-0141,TEN-01718,2025-04-01,3269.36,2452.02,817.34,31-60,Medium,True
AR-0020609,PROP-0141,TEN-01718,2025-05-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020610,PROP-0141,TEN-01718,2025-06-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020611,PROP-0141,TEN-01718,2025-07-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020612,PROP-0141,TEN-01718,2025-08-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020613,PROP-0141,TEN-01718,2025-09-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020614,PROP-0141,TEN-01718,2025-10-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020615,PROP-0141,TEN-01718,2025-11-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020616,PROP-0141,TEN-01718,2025-12-01,3269.36,3269.36,0.0,Current,Low,True
AR-0020617,PROP-0141,TEN-01719,2025-01-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020618,PROP-0141,TEN-01719,2025-02-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020619,PROP-0141,TEN-01719,2025-03-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020620,PROP-0141,TEN-01719,2025-04-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020621,PROP-0141,TEN-01719,2025-05-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020622,PROP-0141,TEN-01719,2025-06-01,3758.02,0.0,3758.02,31-60,Medium,True
AR-0020623,PROP-0141,TEN-01719,2025-07-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020624,PROP-0141,TEN-01719,2025-08-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020625,PROP-0141,TEN-01719,2025-09-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020626,PROP-0141,TEN-01719,2025-10-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020627,PROP-0141,TEN-01719,2025-11-01,3758.02,3758.02,0.0,Current,Low,True
AR-0020628,PROP-0141,TEN-01719,2025-12-01,3758.02,0.0,3758.02,1-30,Medium,True
AR-0020629,PROP-0141,TEN-01720,2025-01-01,2710.06,2032.54,677.52,90+,Critical,True
AR-0020630,PROP-0141,TEN-01720,2025-02-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020631,PROP-0141,TEN-01720,2025-03-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020632,PROP-0141,TEN-01720,2025-04-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020633,PROP-0141,TEN-01720,2025-05-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020634,PROP-0141,TEN-01720,2025-06-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020635,PROP-0141,TEN-01720,2025-07-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020636,PROP-0141,TEN-01720,2025-08-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020637,PROP-0141,TEN-01720,2025-09-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020638,PROP-0141,TEN-01720,2025-10-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020639,PROP-0141,TEN-01720,2025-11-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020640,PROP-0141,TEN-01720,2025-12-01,2710.06,2710.06,0.0,Current,Low,True
AR-0020641,PROP-0141,TEN-01721,2025-01-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020642,PROP-0141,TEN-01721,2025-02-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020643,PROP-0141,TEN-01721,2025-03-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020644,PROP-0141,TEN-01721,2025-04-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020645,PROP-0141,TEN-01721,2025-05-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020646,PROP-0141,TEN-01721,2025-06-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020647,PROP-0141,TEN-01721,2025-07-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020648,PROP-0141,TEN-01721,2025-08-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020649,PROP-0141,TEN-01721,2025-09-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020650,PROP-0141,TEN-01721,2025-10-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020651,PROP-0141,TEN-01721,2025-11-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020652,PROP-0141,TEN-01721,2025-12-01,1385.24,1385.24,0.0,Current,Low,True
AR-0020653,PROP-0141,TEN-01722,2025-01-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020654,PROP-0141,TEN-01722,2025-02-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020655,PROP-0141,TEN-01722,2025-03-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020656,PROP-0141,TEN-01722,2025-04-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020657,PROP-0141,TEN-01722,2025-05-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020658,PROP-0141,TEN-01722,2025-06-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020659,PROP-0141,TEN-01722,2025-07-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020660,PROP-0141,TEN-01722,2025-08-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020661,PROP-0141,TEN-01722,2025-09-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020662,PROP-0141,TEN-01722,2025-10-01,2212.42,1106.21,1106.21,1-30,Medium,True
AR-0020663,PROP-0141,TEN-01722,2025-11-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020664,PROP-0141,TEN-01722,2025-12-01,2212.42,2212.42,0.0,Current,Low,True
AR-0020665,PROP-0141,TEN-01723,2025-01-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020666,PROP-0141,TEN-01723,2025-02-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020667,PROP-0141,TEN-01723,2025-03-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020668,PROP-0141,TEN-01723,2025-04-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020669,PROP-0141,TEN-01723,2025-05-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020670,PROP-0141,TEN-01723,2025-06-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020671,PROP-0141,TEN-01723,2025-07-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020672,PROP-0141,TEN-01723,2025-08-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020673,PROP-0141,TEN-01723,2025-09-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020674,PROP-0141,TEN-01723,2025-10-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020675,PROP-0141,TEN-01723,2025-11-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020676,PROP-0141,TEN-01723,2025-12-01,9440.3,9440.3,0.0,Current,Low,True
AR-0020677,PROP-0141,TEN-01724,2025-01-01,995.84,995.84,0.0,Current,Low,True
AR-0020678,PROP-0141,TEN-01724,2025-02-01,995.84,995.84,0.0,Current,Low,True
AR-0020679,PROP-0141,TEN-01724,2025-03-01,995.84,995.84,0.0,Current,Low,True
AR-0020680,PROP-0141,TEN-01724,2025-04-01,995.84,995.84,0.0,Current,Low,True
AR-0020681,PROP-0141,TEN-01724,2025-05-01,995.84,0.0,995.84,61-90,High,True
AR-0020682,PROP-0141,TEN-01724,2025-06-01,995.84,995.84,0.0,Current,Low,True
AR-0020683,PROP-0141,TEN-01724,2025-07-01,995.84,995.84,0.0,Current,Low,True
AR-0020684,PROP-0141,TEN-01724,2025-08-01,995.84,995.84,0.0,Current,Low,True
AR-0020685,PROP-0141,TEN-01724,2025-09-01,995.84,995.84,0.0,Current,Low,True
AR-0020686,PROP-0141,TEN-01724,2025-10-01,995.84,995.84,0.0,Current,Low,True
AR-0020687,PROP-0141,TEN-01724,2025-11-01,995.84,995.84,0.0,Current,Low,True
AR-0020688,PROP-0141,TEN-01724,2025-12-01,995.84,248.96,746.88,61-90,High,True
AR-0020689,PROP-0141,TEN-01725,2025-01-01,900.0,900.0,0.0,Current,Low,True
AR-0020690,PROP-0141,TEN-01725,2025-02-01,900.0,675.0,225.0,1-30,Medium,True
AR-0020691,PROP-0141,TEN-01725,2025-03-01,900.0,900.0,0.0,Current,Low,True
AR-0020692,PROP-0141,TEN-01725,2025-04-01,900.0,900.0,0.0,Current,Low,True
AR-0020693,PROP-0141,TEN-01725,2025-05-01,900.0,900.0,0.0,Current,Low,True
AR-0020694,PROP-0141,TEN-01725,2025-06-01,900.0,900.0,0.0,Current,Low,True
AR-0020695,PROP-0141,TEN-01725,2025-07-01,900.0,900.0,0.0,Current,Low,True
AR-0020696,PROP-0141,TEN-01725,2025-08-01,900.0,900.0,0.0,Current,Low,True
AR-0020697,PROP-0141,TEN-01725,2025-09-01,900.0,900.0,0.0,Current,Low,True
AR-0020698,PROP-0141,TEN-01725,2025-10-01,900.0,900.0,0.0,Current,Low,True
AR-0020699,PROP-0141,TEN-01725,2025-11-01,900.0,900.0,0.0,Current,Low,True
AR-0020700,PROP-0141,TEN-01725,2025-12-01,900.0,900.0,0.0,Current,Low,True
AR-0020701,PROP-0141,TEN-01726,2025-01-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020702,PROP-0141,TEN-01726,2025-02-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020703,PROP-0141,TEN-01726,2025-03-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020704,PROP-0141,TEN-01726,2025-04-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020705,PROP-0141,TEN-01726,2025-05-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020706,PROP-0141,TEN-01726,2025-06-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020707,PROP-0141,TEN-01726,2025-07-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020708,PROP-0141,TEN-01726,2025-08-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020709,PROP-0141,TEN-01726,2025-09-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020710,PROP-0141,TEN-01726,2025-10-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020711,PROP-0141,TEN-01726,2025-11-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020712,PROP-0141,TEN-01726,2025-12-01,2465.99,2465.99,0.0,Current,Low,True
AR-0020713,PROP-0141,TEN-01727,2025-01-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020714,PROP-0141,TEN-01727,2025-02-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020715,PROP-0141,TEN-01727,2025-03-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020716,PROP-0141,TEN-01727,2025-04-01,3850.2,962.55,2887.65,1-30,Medium,True
AR-0020717,PROP-0141,TEN-01727,2025-05-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020718,PROP-0141,TEN-01727,2025-06-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020719,PROP-0141,TEN-01727,2025-07-01,3850.2,2887.65,962.55,1-30,Medium,True
AR-0020720,PROP-0141,TEN-01727,2025-08-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020721,PROP-0141,TEN-01727,2025-09-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020722,PROP-0141,TEN-01727,2025-10-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020723,PROP-0141,TEN-01727,2025-11-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020724,PROP-0141,TEN-01727,2025-12-01,3850.2,3850.2,0.0,Current,Low,True
AR-0020725,PROP-0141,TEN-01728,2025-01-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020726,PROP-0141,TEN-01728,2025-02-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020727,PROP-0141,TEN-01728,2025-03-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020728,PROP-0141,TEN-01728,2025-04-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020729,PROP-0141,TEN-01728,2025-05-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020730,PROP-0141,TEN-01728,2025-06-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020731,PROP-0141,TEN-01728,2025-07-01,7959.72,5969.79,1989.93,31-60,Medium,True
AR-0020732,PROP-0141,TEN-01728,2025-08-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020733,PROP-0141,TEN-01728,2025-09-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020734,PROP-0141,TEN-01728,2025-10-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020735,PROP-0141,TEN-01728,2025-11-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020736,PROP-0141,TEN-01728,2025-12-01,7959.72,7959.72,0.0,Current,Low,True
AR-0020737,PROP-0141,TEN-01729,2025-01-01,900.0,900.0,0.0,Current,Low,True
AR-0020738,PROP-0141,TEN-01729,2025-02-01,900.0,900.0,0.0,Current,Low,True
AR-0020739,PROP-0141,TEN-01729,2025-03-01,900.0,900.0,0.0,Current,Low,True
AR-0020740,PROP-0141,TEN-01729,2025-04-01,900.0,900.0,0.0,Current,Low,True
AR-0020741,PROP-0141,TEN-01729,2025-05-01,900.0,900.0,0.0,Current,Low,True
AR-0020742,PROP-0141,TEN-01729,2025-06-01,900.0,900.0,0.0,Current,Low,True
AR-0020743,PROP-0141,TEN-01729,2025-07-01,900.0,900.0,0.0,Current,Low,True
AR-0020744,PROP-0141,TEN-01729,2025-08-01,900.0,900.0,0.0,Current,Low,True
AR-0020745,PROP-0141,TEN-01729,2025-09-01,900.0,900.0,0.0,Current,Low,True
AR-0020746,PROP-0141,TEN-01729,2025-10-01,900.0,900.0,0.0,Current,Low,True
AR-0020747,PROP-0141,TEN-01729,2025-11-01,900.0,900.0,0.0,Current,Low,True
AR-0020748,PROP-0141,TEN-01729,2025-12-01,900.0,900.0,0.0,Current,Low,True
AR-0020749,PROP-0141,TEN-01730,2025-01-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020750,PROP-0141,TEN-01730,2025-02-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020751,PROP-0141,TEN-01730,2025-03-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020752,PROP-0141,TEN-01730,2025-04-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020753,PROP-0141,TEN-01730,2025-05-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020754,PROP-0141,TEN-01730,2025-06-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020755,PROP-0141,TEN-01730,2025-07-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020756,PROP-0141,TEN-01730,2025-08-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020757,PROP-0141,TEN-01730,2025-09-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020758,PROP-0141,TEN-01730,2025-10-01,6383.3,4787.48,1595.82,1-30,Medium,True
AR-0020759,PROP-0141,TEN-01730,2025-11-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020760,PROP-0141,TEN-01730,2025-12-01,6383.3,6383.3,0.0,Current,Low,True
AR-0020761,PROP-0142,TEN-01731,2025-01-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020762,PROP-0142,TEN-01731,2025-02-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020763,PROP-0142,TEN-01731,2025-03-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020764,PROP-0142,TEN-01731,2025-04-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020765,PROP-0142,TEN-01731,2025-05-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020766,PROP-0142,TEN-01731,2025-06-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020767,PROP-0142,TEN-01731,2025-07-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020768,PROP-0142,TEN-01731,2025-08-01,18416.44,13812.33,4604.11,1-30,Medium,True
AR-0020769,PROP-0142,TEN-01731,2025-09-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020770,PROP-0142,TEN-01731,2025-10-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020771,PROP-0142,TEN-01731,2025-11-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020772,PROP-0142,TEN-01731,2025-12-01,18416.44,18416.44,0.0,Current,Low,True
AR-0020773,PROP-0142,TEN-01732,2025-01-01,22883.51,22883.51,0.0,Current,Low,True
AR-0020774,PROP-0142,TEN-01732,2025-02-01,22883.51,22883.51,0.0,Current,Low,True
AR-0020775,PROP-0142,TEN-01732,2025-03-01,22883.51,22883.51,0.0,Current,Low,True
