tenant_id,property_id,tenant_name,tenant_category,occupied_sqft,unit_count,lease_start_date,lease_end_date,monthly_rent,security_deposit,tenant_status,synthetic_record
TEN-01929,PROP-0157,Beacon Services 1929,Office/Services,1112,1,2024-06-07,2025-06-07,1491.53,1491.53,Active,True
TEN-01930,PROP-0157,Cornerstone Cafe 1930,Residential,2112,1,2022-06-26,2024-06-26,2410.11,4820.22,Active,True
TEN-01931,PROP-0157,Cornerstone Labs 1931,Residential,1522,3,2021-05-26,2023-05-26,11977.14,23954.28,Active,True
TEN-01932,PROP-0157,Apex Pharmacy 1932,Retail,716,1,2023-08-05,2027-08-05,1394.42,1394.42,Active,True
TEN-01933,PROP-0157,Hudson Labs 1933,Residential,958,1,2022-01-21,2027-01-21,1571.61,1571.61,Active,True
TEN-01934,PROP-0157,Apex Studio 1934,Residential,4972,3,2022-11-11,2025-11-11,11818.71,23637.43,Month-to-Month,True
TEN-01935,PROP-0158,Liberty Services 1935,Food & Beverage,7709,1,2023-03-28,2025-03-28,18145.8,27218.69,Active,True
TEN-01936,PROP-0158,Pioneer Group 1936,Residential,8954,4,2022-04-13,2024-04-13,60403.21,60403.21,Active,True
TEN-01937,PROP-0158,Evergreen Services 1937,Residential,5985,2,2021-03-24,2022-03-24,37146.31,55719.47,Active,True
TEN-01938,PROP-0158,Harbor Fitness 1938,Residential,3745,1,2023-02-07,2025-02-07,18373.71,36747.41,Month-to-Month,True
TEN-01939,PROP-0158,Pioneer Pharmacy 1939,Residential,3295,4,2023-06-07,2028-06-07,46936.0,46936.0,Active,True
TEN-01940,PROP-0158,Brightline Clinic 1940,Residential,3674,1,2022-01-18,2025-01-18,17699.71,35399.42,Active,True
TEN-01941,PROP-0158,Metro Retail 1941,Residential,1644,2,2023-11-18,2024-11-18,38234.95,38234.95,Active,True
TEN-01942,PROP-0158,Summit Fitness 1942,Residential,4207,4,2022-09-06,2025-09-06,66953.3,100429.95,Active,True
TEN-01943,PROP-0158,Sterling Labs 1943,Residential,29834,1,2024-09-22,2026-09-22,1486.16,2972.32,Active,True
TEN-01944,PROP-0158,Beacon Consulting 1944,Residential,9606,1,2021-01-30,2026-01-30,5589.72,5589.72,Month-to-Month,True
TEN-01945,PROP-0158,Hudson Group 1945,Residential,4437,2,2021-08-03,2024-08-03,26930.11,53860.22,Active,True
TEN-01946,PROP-0158,Sterling Consulting 1946,Residential,3804,1,2023-09-07,2024-09-07,16871.29,33742.58,Active,True
TEN-01947,PROP-0159,Brightline Clinic 1947,Residential,6728,8,2021-04-15,2022-04-15,100337.08,150505.62,Active,True
TEN-01948,PROP-0159,Northstar Fitness 1948,Residential,2950,1,2024-02-17,2028-02-17,11618.38,11618.38,Active,True
TEN-01949,PROP-0159,Hudson Consulting 1949,Residential,6532,1,2021-09-04,2023-09-04,9309.6,9309.6,Renewal Risk,True
TEN-01950,PROP-0159,Northstar Studio 1950,Residential,4724,3,2021-07-31,2024-07-31,29887.2,29887.2,Active,True
TEN-01951,PROP-0159,Pioneer Market 1951,Residential,1907,1,2024-04-18,2025-04-18,13701.61,27403.23,Active,True
TEN-01952,PROP-0159,Northstar Group 1952,Residential,12867,1,2022-02-03,2023-02-03,1991.4,2987.1,Active,True
TEN-01953,PROP-0159,Pioneer Services 1953,Residential,2657,1,2021-03-23,2023-03-23,6174.12,12348.25,Active,True
TEN-01954,PROP-0159,Cornerstone Cafe 1954,Food & Beverage,2229,2,2022-03-26,2023-03-26,28125.83,28125.83,Active,True
TEN-01955,PROP-0159,Evergreen Consulting 1955,Healthcare,4107,1,2022-09-25,2024-09-25,11649.25,11649.25,Active,True
TEN-01956,PROP-0159,Liberty Labs 1956,Residential,7264,1,2023-03-29,2028-03-29,13802.56,13802.56,Active,True
TEN-01957,PROP-0159,Harbor Labs 1957,Residential,9127,3,2022-06-12,2024-06-12,40131.29,60196.93,Active,True
TEN-01958,PROP-0159,Northstar Consulting 1958,Residential,2267,2,2021-05-14,2025-05-14,19275.68,38551.35,Active,True
TEN-01959,PROP-0159,Evergreen Studio 1959,Residential,23602,1,2021-02-25,2026-02-25,10760.15,21520.3,Active,True
TEN-01960,PROP-0159,Atlas Partners 1960,Residential,2922,1,2022-08-22,2025-08-22,6425.29,12850.59,Active,True
TEN-01961,PROP-0159,Sterling Clinic 1961,Residential,3719,2,2021-07-29,2024-07-29,20807.68,20807.68,Active,True
TEN-01962,PROP-0159,Metro Consulting 1962,Residential,4843,5,2021-04-18,2022-04-18,63239.44,63239.44,Active,True
TEN-01963,PROP-0159,Vista Consulting 1963,Residential,2440,1,2023-03-31,2024-03-31,7435.91,11153.86,Active,True
TEN-01964,PROP-0160,Vista Cafe 1964,Residential,382,1,2021-05-21,2023-05-21,2533.85,3800.78,Month-to-Month,True
TEN-01965,PROP-0160,Apex Services 1965,Residential,4750,1,2024-08-11,2028-08-11,2862.5,5725.0,Active,True
TEN-01966,PROP-0160,Evergreen Labs 1966,Residential,1803,1,2021-02-22,2023-02-22,2803.13,2803.13,Active,True
TEN-01967,PROP-0160,Urban Market 1967,Residential,350,1,2021-06-19,2023-06-19,4897.51,4897.51,Active,True
TEN-01968,PROP-0160,Urban Holdings 1968,Residential,828,3,2022-09-08,2024-09-08,10782.71,10782.71,Active,True
TEN-01969,PROP-0160,Cedar Cafe 1969,Residential,2933,1,2023-08-19,2025-08-19,900.0,1350.0,Month-to-Month,True
TEN-01970,PROP-0160,Hudson Fitness 1970,Residential,3848,3,2024-07-11,2027-07-11,7878.94,7878.94,Active,True
TEN-01971,PROP-0160,Parkside Group 1971,Residential,350,3,2023-10-22,2024-10-22,7785.77,15571.55,Active,True
TEN-01972,PROP-0160,Atlas Retail 1972,Retail,540,1,2024-08-27,2025-08-27,2872.61,2872.61,Active,True
TEN-01973,PROP-0160,Harbor Retail 1973,Residential,943,5,2022-12-23,2027-12-23,16960.38,33920.75,Active,True
TEN-01974,PROP-0160,Atlas Group 1974,Residential,1091,1,2023-03-27,2025-03-27,900.0,900.0,Active,True
TEN-01975,PROP-0160,Liberty Consulting 1975,Retail,872,1,2021-02-01,2024-02-01,3754.1,5631.16,Active,True
TEN-01976,PROP-0160,Vista Services 1976,Food & Beverage,2513,2,2021-02-18,2025-02-18,8379.81,8379.81,Active,True
TEN-01977,PROP-0161,Hudson Clinic 1977,Residential,3383,2,2023-08-08,2024-08-08,27449.52,54899.05,Active,True
TEN-01978,PROP-0161,Vista Retail 1978,Residential,3125,3,2022-05-11,2025-05-11,40744.14,40744.14,Active,True
TEN-01979,PROP-0161,Hudson Group 1979,Residential,3368,2,2024-07-20,2027-07-20,23060.18,46120.36,Month-to-Month,True
TEN-01980,PROP-0161,Metro Studio 1980,Residential,2354,3,2024-10-15,2028-10-15,40070.18,40070.18,Active,True
TEN-01981,PROP-0161,Liberty Market 1981,Residential,6614,2,2022-11-17,2024-11-17,24039.75,36059.62,Active,True
TEN-01982,PROP-0161,Harbor Services 1982,Healthcare,2662,2,2021-12-28,2025-12-28,27132.01,27132.01,Active,True
TEN-01983,PROP-0161,Hudson Partners 1983,Food & Beverage,5507,3,2021-07-17,2026-07-17,32083.77,32083.77,Active,True
TEN-01984,PROP-0161,Liberty Services 1984,Residential,27918,2,2023-06-23,2025-06-23,23817.19,23817.19,Active,True
TEN-01985,PROP-0161,Evergreen Services 1985,Residential,7864,3,2024-11-13,2028-11-13,33034.57,66069.15,Active,True
TEN-01986,PROP-0161,Beacon Consulting 1986,Residential,2284,1,2021-06-25,2023-06-25,16729.39,33458.78,Active,True
TEN-01987,PROP-0162,Northstar Holdings 1987,Residential,3840,2,2021-06-09,2023-06-09,10536.48,21072.96,Active,True
TEN-01988,PROP-0162,Summit Market 1988,Residential,5451,4,2022-03-08,2025-03-08,18580.98,18580.98,Active,True
TEN-01989,PROP-0162,Urban Services 1989,Retail,1181,2,2021-12-23,2024-12-23,13022.46,19533.69,Active,True
TEN-01990,PROP-0162,Brightline Cafe 1990,Office/Services,1177,3,2024-11-18,2029-11-18,13846.57,13846.57,Active,True
TEN-01991,PROP-0162,Sterling Consulting 1991,Residential,7011,1,2023-05-17,2024-05-17,5091.89,7637.84,Active,True
TEN-01992,PROP-0163,Beacon Partners 1992,Residential,7322,1,2023-01-01,2026-01-01,1545.47,2318.21,Active,True
TEN-01993,PROP-0163,Northstar Holdings 1993,Residential,1295,1,2022-01-12,2027-01-12,1330.99,1996.48,Active,True
TEN-01994,PROP-0163,Urban Services 1994,Food & Beverage,1456,1,2022-02-15,2025-02-15,900.0,1800.0,Active,True
TEN-01995,PROP-0163,Sterling Holdings 1995,Residential,1811,4,2023-12-23,2024-12-23,11252.62,11252.62,Active,True
TEN-01996,PROP-0163,Atlas Design 1996,Residential,350,3,2021-03-13,2023-03-13,9274.16,18548.32,Active,True
TEN-01997,PROP-0163,Beacon Design 1997,Retail,1022,3,2024-04-15,2027-04-15,7454.49,7454.49,Active,True
TEN-01998,PROP-0163,Urban Retail 1998,Residential,2796,1,2022-08-27,2024-08-27,3751.83,3751.83,Active,True
TEN-01999,PROP-0163,Sterling Holdings 1999,Residential,559,2,2023-12-10,2024-12-10,4479.83,4479.83,Active,True
TEN-02000,PROP-0163,Brightline Retail 2000,Residential,350,1,2021-02-16,2023-02-16,3995.18,5992.77,Active,True
TEN-02001,PROP-0163,Metro Design 2001,Residential,350,2,2023-08-20,2027-08-20,4748.12,4748.12,Active,True
TEN-02002,PROP-0163,Hudson Consulting 2002,Residential,4304,1,2022-03-14,2024-03-14,2732.67,4099.01,Active,True
TEN-02003,PROP-0163,Beacon Clinic 2003,Residential,2299,1,2023-10-03,2025-10-03,2326.03,3489.05,Active,True
TEN-02004,PROP-0163,Pioneer Cafe 2004,Residential,350,2,2024-12-02,2026-12-02,4490.85,8981.69,Active,True
TEN-02005,PROP-0163,Liberty Group 2005,Retail,761,2,2024-10-29,2025-10-29,6951.12,10426.68,Active,True
TEN-02006,PROP-0163,Cedar Fitness 2006,Residential,3625,8,2023-11-27,2026-11-27,20821.16,41642.32,Active,True
TEN-02007,PROP-0163,Atlas Studio 2007,Residential,929,5,2024-04-27,2025-04-27,13836.51,13836.51,Active,True
TEN-02008,PROP-0163,Brightline Consulting 2008,Residential,1522,1,2023-09-11,2024-09-11,3470.16,5205.23,Active,True
TEN-02009,PROP-0163,Parkside Labs 2009,Office/Services,2932,1,2023-08-06,2026-08-06,2201.33,3302.0,Active,True
TEN-02010,PROP-0163,Northstar Retail 2010,Residential,1607,1,2023-06-25,2026-06-25,3155.87,6311.73,Active,True
TEN-02011,PROP-0164,Evergreen Pharmacy 2011,Healthcare,8055,1,2024-03-04,2027-03-04,7181.72,10772.59,Active,True
TEN-02012,PROP-0164,Cornerstone Design 2012,Fitness/Wellness,509,1,2021-11-09,2024-11-09,3484.95,6969.9,Active,True
TEN-02013,PROP-0164,Hudson Market 2013,Residential,8941,3,2021-03-08,2024-03-08,17480.43,17480.43,Active,True
TEN-02014,PROP-0164,Apex Market 2014,Food & Beverage,1469,2,2024-01-15,2025-01-15,8728.68,17457.35,Active,True
TEN-02015,PROP-0164,Urban Cafe 2015,Residential,826,1,2022-03-23,2024-03-23,3820.47,5730.7,Month-to-Month,True
TEN-02016,PROP-0164,Liberty Pharmacy 2016,Residential,2059,6,2021-06-12,2025-06-12,27876.48,27876.48,Active,True
TEN-02017,PROP-0165,Evergreen Design 2017,Residential,762,1,2024-03-10,2028-03-10,1243.28,1243.28,Active,True
TEN-02018,PROP-0165,Hudson Holdings 2018,Residential,672,1,2021-01-11,2022-01-11,1900.42,2850.62,Active,True
TEN-02019,PROP-0165,Pioneer Group 2019,Residential,350,1,2021-04-26,2023-04-26,900.0,1800.0,Active,True
TEN-02020,PROP-0165,Evergreen Cafe 2020,Residential,460,1,2021-08-14,2023-08-14,1571.48,2357.22,Active,True
TEN-02021,PROP-0165,Sterling Partners 2021,Residential,707,2,2021-01-01,2025-01-01,4198.8,4198.8,Active,True
TEN-02022,PROP-0165,Metro Group 2022,Residential,1174,1,2023-12-12,2025-12-12,900.0,1350.0,Active,True
TEN-02023,PROP-0165,Brightline Services 2023,Residential,350,2,2023-07-30,2025-07-30,4989.36,9978.72,Active,True
TEN-02024,PROP-0165,Summit Pharmacy 2024,Residential,350,1,2021-06-24,2022-06-24,900.0,900.0,Active,True
TEN-02025,PROP-0165,Metro Cafe 2025,Residential,560,1,2021-06-01,2022-06-01,2447.62,3671.43,Active,True
TEN-02026,PROP-0165,Northstar Partners 2026,Residential,350,2,2022-10-15,2025-10-15,4913.2,4913.2,Active,True
TEN-02027,PROP-0165,Northstar Clinic 2027,Residential,350,1,2023-07-15,2027-07-15,1812.43,2718.64,Renewal Risk,True
TEN-02028,PROP-0165,Northstar Services 2028,Residential,472,2,2022-11-19,2025-11-19,5218.46,10436.92,Month-to-Month,True
TEN-02029,PROP-0166,Brightline Cafe 2029,Residential,2425,1,2021-07-05,2024-07-05,3595.93,5393.89,Active,True
TEN-02030,PROP-0166,Pioneer Consulting 2030,Residential,5153,8,2024-06-02,2027-06-02,55116.87,82675.3,Active,True
TEN-02031,PROP-0166,Evergreen Cafe 2031,Residential,11485,16,2022-05-23,2023-05-23,122280.43,183420.65,Active,True
TEN-02032,PROP-0166,Liberty Design 2032,Residential,16773,15,2024-07-11,2027-07-11,113973.39,113973.39,Active,True
TEN-02033,PROP-0166,Sterling Retail 2033,Residential,16816,1,2024-06-08,2026-06-08,2947.96,4421.94,Active,True
TEN-02034,PROP-0166,Hudson Pharmacy 2034,Food & Beverage,2755,11,2022-08-18,2025-08-18,96155.6,96155.6,Active,True
TEN-02035,PROP-0166,Cedar Retail 2035,Residential,10975,9,2021-04-29,2025-04-29,69330.05,103995.07,Active,True
TEN-02036,PROP-0166,Apex Consulting 2036,Office/Services,12860,6,2022-08-12,2025-08-12,50178.01,50178.01,Active,True
TEN-02037,PROP-0166,Cedar Studio 2037,Food & Beverage,25669,2,2021-09-05,2022-09-05,15091.25,22636.87,Active,True
TEN-02038,PROP-0167,Cornerstone Fitness 2038,Residential,3156,1,2022-10-31,2026-10-31,3780.25,5670.38,Active,True
TEN-02039,PROP-0167,Atlas Consulting 2039,Residential,5292,1,2023-03-06,2027-03-06,13136.9,26273.79,Active,True
TEN-02040,PROP-0167,Sterling Retail 2040,Residential,2361,2,2022-01-15,2024-01-15,13263.62,13263.62,Active,True
TEN-02041,PROP-0167,Metro Retail 2041,Retail,2084,1,2024-01-25,2026-01-25,4053.27,4053.27,Active,True
TEN-02042,PROP-0167,Apex Pharmacy 2042,Residential,5845,1,2021-11-08,2022-11-08,8844.01,13266.01,Active,True
TEN-02043,PROP-0167,Brightline Market 2043,Office/Services,791,2,2021-04-10,2023-04-10,17720.12,35440.23,Active,True
TEN-02044,PROP-0167,Cornerstone Services 2044,Residential,1304,1,2024-02-04,2025-02-04,1845.41,3690.83,Active,True
TEN-02045,PROP-0167,Brightline Pharmacy 2045,Residential,1100,1,2022-12-31,2026-12-31,9297.66,9297.66,Active,True
TEN-02046,PROP-0167,Apex Fitness 2046,Residential,2897,2,2022-12-17,2025-12-17,11651.72,17477.58,Active,True
TEN-02047,PROP-0167,Harbor Holdings 2047,Office/Services,8254,1,2024-04-11,2027-04-11,8392.68,12589.03,Month-to-Month,True
TEN-02048,PROP-0167,Apex Consulting 2048,Residential,519,1,2022-04-09,2026-04-09,8831.13,17662.26,Active,True
TEN-02049,PROP-0167,Pioneer Retail 2049,Retail,3865,1,2022-03-19,2025-03-19,5089.28,10178.56,Active,True
TEN-02050,PROP-0167,Cedar Market 2050,Residential,985,2,2021-08-03,2023-08-03,18184.17,36368.34,Active,True
TEN-02051,PROP-0167,Cornerstone Pharmacy 2051,Residential,3738,3,2022-04-29,2026-04-29,23347.69,23347.69,Active,True
TEN-02052,PROP-0167,Urban Studio 2052,Residential,3510,1,2021-09-26,2024-09-26,4991.56,9983.12,Active,True
TEN-02053,PROP-0167,Beacon Labs 2053,Residential,2682,3,2023-07-30,2028-07-30,19597.63,19597.63,Active,True
TEN-02054,PROP-0167,Atlas Design 2054,Residential,3206,1,2024-02-22,2029-02-22,11172.77,11172.77,Active,True
TEN-02055,PROP-0167,Liberty Design 2055,Residential,1136,1,2024-05-26,2029-05-26,9245.57,9245.57,Active,True
TEN-02056,PROP-0168,Evergreen Studio 2056,Residential,7287,3,2024-03-20,2027-03-20,21785.38,21785.38,Active,True
TEN-02057,PROP-0168,Hudson Group 2057,Residential,14368,9,2022-04-10,2024-04-10,78894.36,118341.53,Active,True
TEN-02058,PROP-0168,Parkside Clinic 2058,Office/Services,8837,2,2024-12-06,2026-12-06,22497.2,22497.2,Active,True
TEN-02059,PROP-0168,Parkside Cafe 2059,Residential,2034,6,2023-06-16,2025-06-16,44759.96,44759.96,Active,True
TEN-02060,PROP-0168,Metro Market 2060,Residential,2052,1,2024-10-06,2027-10-06,3149.94,3149.94,Active,True
TEN-02061,PROP-0168,Northstar Retail 2061,Fitness/Wellness,2491,6,2024-08-27,2026-08-27,49745.78,74618.68,Month-to-Month,True
TEN-02062,PROP-0168,Urban Market 2062,Residential,20680,10,2022-06-12,2024-06-12,87558.6,175117.19,Active,True
TEN-02063,PROP-0168,Pioneer Cafe 2063,Residential,10646,9,2022-06-19,2023-06-19,67772.05,135544.09,Active,True
TEN-02064,PROP-0168,Hudson Clinic 2064,Retail,11628,3,2021-01-10,2023-01-10,22973.65,34460.48,Active,True
TEN-02065,PROP-0168,Atlas Holdings 2065,Retail,4382,2,2023-03-18,2024-03-18,17855.66,35711.31,Active,True
TEN-02066,PROP-0168,Sterling Pharmacy 2066,Residential,6533,3,2022-11-26,2023-11-26,26696.68,53393.36,Month-to-Month,True
TEN-02067,PROP-0168,Northstar Studio 2067,Retail,4910,10,2023-06-21,2025-06-21,91042.26,182084.52,Renewal Risk,True
TEN-02068,PROP-0168,Apex Studio 2068,Residential,6842,9,2021-04-26,2022-04-26,79485.31,119227.96,Month-to-Month,True
TEN-02069,PROP-0168,Brightline Clinic 2069,Residential,15552,6,2021-07-19,2023-07-19,55002.08,55002.08,Active,True
TEN-02070,PROP-0168,Urban Retail 2070,Residential,4939,5,2021-08-07,2022-08-07,36752.14,73504.27,Active,True
TEN-02071,PROP-0168,Beacon Studio 2071,Residential,6672,2,2022-01-09,2026-01-09,14928.11,22392.16,Active,True
TEN-02072,PROP-0169,Parkside Clinic 2072,Residential,83287,82,2021-06-16,2022-06-16,284298.83,426448.25,Active,True
TEN-02073,PROP-0169,Brightline Fitness 2073,Healthcare,65815,43,2022-02-15,2026-02-15,182331.85,364663.69,Active,True
TEN-02074,PROP-0169,Liberty Retail 2074,Residential,68983,49,2024-01-05,2026-01-05,178343.17,178343.17,Active,True
TEN-02075,PROP-0169,Pioneer Consulting 2075,Residential,56146,112,2021-08-06,2022-08-06,477063.89,715595.84,Active,True
TEN-02076,PROP-0169,Sterling Studio 2076,Residential,71061,52,2021-06-15,2023-06-15,197545.43,197545.43,Active,True
TEN-02077,PROP-0170,Metro Services 2077,Residential,9556,81,2021-01-25,2024-01-25,308686.26,617372.52,Active,True
TEN-02078,PROP-0170,Brightline Consulting 2078,Residential,52060,33,2023-04-30,2027-04-30,136011.36,136011.36,Active,True
TEN-02079,PROP-0170,Apex Fitness 2079,Residential,136906,12,2023-02-21,2024-02-21,51353.84,102707.69,Renewal Risk,True
TEN-02080,PROP-0170,Harbor Fitness 2080,Residential,30981,35,2022-05-24,2023-05-24,141821.04,212731.56,Active,True
TEN-02081,PROP-0170,Vista Cafe 2081,Residential,13170,64,2021-01-07,2024-01-07,269423.32,404134.97,Active,True
TEN-02082,PROP-0170,Hudson Studio 2082,Residential,40001,92,2023-07-20,2025-07-20,452111.53,678167.3,Active,True
TEN-02083,PROP-0170,Hudson Consulting 2083,Residential,88173,59,2023-10-06,2024-10-06,238875.37,358313.06,Renewal Risk,True
TEN-02084,PROP-0170,Evergreen Consulting 2084,Residential,5789,15,2022-05-24,2024-05-24,54416.96,81625.44,Active,True
TEN-02085,PROP-0170,Northstar Design 2085,Residential,27794,14,2023-01-16,2027-01-16,49260.95,73891.43,Active,True
TEN-02086,PROP-0170,Atlas Fitness 2086,Residential,50317,53,2023-08-06,2026-08-06,216494.84,216494.84,Active,True
TEN-02087,PROP-0170,Cornerstone Design 2087,Office/Services,25645,143,2022-08-10,2025-08-10,593418.25,890127.37,Active,True
TEN-02088,PROP-0170,Urban Design 2088,Residential,51092,34,2022-04-22,2025-04-22,139907.71,279815.42,Active,True
TEN-02089,PROP-0170,Evergreen Partners 2089,Residential,46360,22,2022-11-13,2023-11-13,85640.52,171281.03,Active,True
TEN-02090,PROP-0170,Liberty Holdings 2090,Residential,39115,57,2022-05-31,2027-05-31,213443.29,426886.57,Active,True
TEN-02091,PROP-0171,Urban Labs 2091,Food & Beverage,43308,38,2023-10-16,2024-10-16,347264.49,694528.97,Active,True
TEN-02092,PROP-0171,Hudson Design 2092,Office/Services,29475,10,2022-02-13,2025-02-13,96307.06,144460.6,Active,True
TEN-02093,PROP-0171,Summit Retail 2093,Residential,24754,105,2024-04-20,2026-04-20,929313.36,929313.36,Active,True
TEN-02094,PROP-0171,Urban Services 2094,Residential,27264,11,2022-10-27,2026-10-27,98639.09,98639.09,Active,True
TEN-02095,PROP-0171,Brightline Clinic 2095,Residential,39684,6,2021-01-28,2022-01-28,51156.25,51156.25,Active,True
TEN-02096,PROP-0171,Harbor Market 2096,Residential,2509,16,2023-11-10,2026-11-10,137433.31,274866.63,Active,True
TEN-02097,PROP-0171,Parkside Market 2097,Fitness/Wellness,5364,12,2022-12-20,2025-12-20,91980.14,91980.14,Active,True
TEN-02098,PROP-0171,Metro Holdings 2098,Residential,52222,23,2024-08-27,2025-08-27,180528.05,180528.05,Active,True
TEN-02099,PROP-0171,Liberty Cafe 2099,Residential,43076,13,2021-08-10,2022-08-10,103814.15,207628.31,Month-to-Month,True
TEN-02100,PROP-0171,Summit Labs 2100,Residential,148356,2,2023-05-23,2027-05-23,15611.76,23417.64,Active,True
TEN-02101,PROP-0171,Brightline Services 2101,Residential,20185,23,2024-01-03,2025-01-03,171603.62,171603.62,Active,True
TEN-02102,PROP-0171,Urban Services 2102,Residential,33089,5,2021-07-11,2023-07-11,36030.71,72061.41,Active,True
TEN-02103,PROP-0171,Atlas Pharmacy 2103,Residential,31835,16,2024-07-18,2026-07-18,139129.27,139129.27,Active,True
TEN-02104,PROP-0171,Northstar Design 2104,Residential,51643,47,2021-07-27,2023-07-27,400268.73,400268.73,Active,True
TEN-02105,PROP-0171,Sterling Labs 2105,Office/Services,45545,95,2023-08-19,2028-08-19,878100.77,1756201.53,Active,True
TEN-02106,PROP-0172,Liberty Design 2106,Office/Services,2269,1,2024-04-29,2025-04-29,900.0,900.0,Active,True
TEN-02107,PROP-0172,Pioneer Studio 2107,Residential,350,8,2023-10-12,2026-10-12,25068.68,50137.36,Active,True
TEN-02108,PROP-0172,Parkside Labs 2108,Healthcare,2255,2,2022-06-17,2024-06-17,6411.9,6411.9,Active,True
TEN-02109,PROP-0172,Northstar Fitness 2109,Residential,1735,1,2024-03-09,2025-03-09,2243.64,3365.47,Active,True
TEN-02110,PROP-0172,Evergreen Pharmacy 2110,Residential,350,1,2021-06-13,2022-06-13,900.0,1800.0,Active,True
TEN-02111,PROP-0172,Apex Fitness 2111,Residential,366,4,2022-01-07,2025-01-07,14923.8,29847.61,Active,True
TEN-02112,PROP-0172,Harbor Labs 2112,Residential,2340,1,2023-08-23,2024-08-23,3721.18,7442.37,Active,True
TEN-02113,PROP-0172,Harbor Fitness 2113,Residential,3419,1,2022-09-21,2024-09-21,3974.89,7949.78,Active,True
TEN-02114,PROP-0172,Vista Holdings 2114,Healthcare,1736,2,2022-09-28,2024-09-28,7855.82,7855.82,Active,True
TEN-02115,PROP-0172,Beacon Consulting 2115,Residential,2923,1,2024-06-04,2025-06-04,1403.52,2105.27,Active,True
TEN-02116,PROP-0172,Northstar Design 2116,Food & Beverage,6279,1,2022-03-25,2024-03-25,1617.98,2426.97,Active,True
