invoice_id,property_id,vendor_id,vendor_name,invoice_number,invoice_category,invoice_date,due_date,paid_date,invoice_amount,approval_status,gl_code,late_payment_flag,potential_duplicate_invoice_flag,missing_gl_code_flag,compliance_flag,synthetic_record
INVREC-0008346,PROP-0138,VEND-007,NY Water Services,INV-0138-07-08346,Utilities,2025-07-09,2025-08-23,,625.59,Rejected,6200,True,False,False,True,True
INVREC-0008347,PROP-0138,VEND-012,Sparkle Janitorial,INV-0138-07-08347,Janitorial,2025-07-14,2025-07-29,2025-07-25,3540.85,Pending,6400,False,False,False,True,True
INVREC-0008348,PROP-0138,VEND-002,Skyline Maintenance,INV-0138-08-08348,Repairs & Maintenance,2025-08-23,2025-09-22,2025-09-20,10257.74,Approved,6100,False,False,False,False,True
INVREC-0008349,PROP-0138,VEND-012,Sparkle Janitorial,INV-0138-08-08349,Janitorial,2025-08-15,2025-08-30,,2203.3,Rejected,6400,False,False,False,True,True
INVREC-0008350,PROP-0138,VEND-012,Sparkle Janitorial,INV-0138-08-08350,Janitorial,2025-08-14,2025-09-13,2025-09-10,4283.31,Approved,6400,False,False,False,False,True
INVREC-0008351,PROP-0138,VEND-006,ConEd Utility,INV-0138-08-08351,Utilities,2025-08-19,2025-09-18,2025-09-26,3870.68,Approved,6200,True,False,False,True,True
INVREC-0008352,PROP-0138,VEND-010,FrontDesk Patrol,INV-0138-08-08352,Security,2025-08-24,2025-09-23,2025-09-16,1795.83,Approved,6300,False,False,False,False,True
INVREC-0008353,PROP-0138,VEND-014,LedgerPro Accounting,INV-0138-08-08353,Professional Services,2025-08-17,2025-09-01,2025-08-28,378.72,Approved,6600,False,False,False,False,True
INVREC-0008354,PROP-0138,VEND-007,NY Water Services,INV-0138-08-08354,Utilities,2025-08-13,2025-08-28,2025-08-25,1563.74,Approved,6200,False,False,False,False,True
INVREC-0008355,PROP-0138,VEND-011,CleanCore Services,INV-0138-09-08355,Janitorial,2025-09-05,2025-10-05,2025-09-30,1194.38,Approved,6400,False,False,False,False,True
INVREC-0008356,PROP-0138,VEND-004,Ace Plumbing,INV-0138-09-08356,Repairs & Maintenance,2025-09-13,2025-10-28,2025-10-24,7650.68,Approved,6100,False,False,False,False,True
INVREC-0008357,PROP-0138,VEND-009,Guardian Security,INV-0138-09-08357,Security,2025-09-21,2025-10-06,2025-10-13,1233.05,Approved,6300,True,False,False,True,True
INVREC-0008358,PROP-0138,VEND-016,RiskShield Insurance,INV-0138-09-08358,Insurance,2025-09-16,2025-10-01,2025-10-19,2781.94,Approved,6700,True,False,False,True,True
INVREC-0008359,PROP-0138,VEND-014,LedgerPro Accounting,INV-0138-09-08359,Professional Services,2025-09-21,2025-10-21,,412.73,Rejected,6600,False,False,False,True,True
INVREC-0008360,PROP-0138,VEND-011,CleanCore Services,INV-0138-10-08360,Janitorial,2025-10-05,2025-11-04,2025-11-03,1467.92,Approved,6400,False,False,False,False,True
INVREC-0008361,PROP-0138,VEND-010,FrontDesk Patrol,INV-0138-10-08361,Security,2025-10-12,2025-11-11,2025-11-11,2468.43,Approved,6300,False,False,False,False,True
INVREC-0008362,PROP-0138,VEND-008,Gridline Energy,INV-0138-10-08362,Utilities,2025-10-04,2025-11-03,2025-10-28,4079.2,Approved,6200,False,False,False,False,True
INVREC-0008363,PROP-0138,VEND-015,ComplianceWorks,INV-0138-10-08363,Professional Services,2025-10-23,2025-11-07,2025-11-05,1725.0,Approved,6600,False,False,False,False,True
INVREC-0008364,PROP-0138,VEND-012,Sparkle Janitorial,INV-0138-11-08364,Janitorial,2025-11-04,2025-11-19,2025-11-19,592.09,Approved,6400,False,False,False,False,True
INVREC-0008365,PROP-0138,VEND-014,LedgerPro Accounting,INV-0138-11-08365,Professional Services,2025-11-24,2025-12-24,2025-12-17,800.46,Approved,6600,False,False,False,False,True
INVREC-0008366,PROP-0138,VEND-014,LedgerPro Accounting,INV-0138-11-08366,Professional Services,2025-11-06,2025-12-06,2025-11-29,1265.44,Approved,6600,False,False,False,False,True
INVREC-0008367,PROP-0138,VEND-003,Metro Mechanical,INV-0138-11-08367,Repairs & Maintenance,2025-11-13,2025-12-13,2025-12-12,4444.22,Approved,6100,False,False,False,False,True
INVREC-0008368,PROP-0138,VEND-010,FrontDesk Patrol,INV-0138-11-08368,Security,2025-11-17,2025-12-17,2025-12-15,1182.12,Approved,6300,False,False,False,False,True
INVREC-0008369,PROP-0138,VEND-004,Ace Plumbing,INV-0138-11-08369,Repairs & Maintenance,2025-11-13,2025-12-13,2025-12-09,116.74,Approved,6100,False,False,False,False,True
INVREC-0008370,PROP-0138,VEND-016,RiskShield Insurance,INV-0138-11-08370,Insurance,2025-11-02,2025-11-17,2025-12-04,1059.54,Approved,6700,True,False,False,True,True
INVREC-0008371,PROP-0138,VEND-005,Bright Electric,INV-0138-11-08371,Repairs & Maintenance,2025-11-24,2025-12-24,2025-12-18,1801.69,Approved,6100,False,False,False,False,True
INVREC-0008372,PROP-0138,VEND-012,Sparkle Janitorial,INV-0138-11-08372,Janitorial,2025-11-03,2025-12-03,2025-12-03,1996.9,Approved,6400,False,False,False,False,True
INVREC-0008373,PROP-0138,VEND-006,ConEd Utility,INV-0138-10-08362,Utilities,2025-11-19,2025-12-19,2025-12-15,1113.8,Approved,6200,False,True,False,True,True
INVREC-0008374,PROP-0138,VEND-006,ConEd Utility,INV-0138-11-08374,Utilities,2025-11-02,2025-12-02,2025-11-27,1530.89,Approved,6200,False,False,False,False,True
INVREC-0008375,PROP-0138,VEND-011,CleanCore Services,INV-0138-12-08375,Janitorial,2025-12-13,2026-01-12,2026-01-21,7438.39,Pending,6400,True,False,False,True,True
INVREC-0008376,PROP-0138,VEND-008,Gridline Energy,INV-0138-12-08376,Utilities,2025-12-04,2026-01-03,2025-12-28,1366.69,Approved,6200,False,False,False,False,True
INVREC-0008377,PROP-0138,VEND-008,Gridline Energy,INV-0138-12-08377,Utilities,2025-12-20,2026-01-19,2026-01-13,749.38,Approved,6200,False,False,False,False,True
INVREC-0008378,PROP-0138,VEND-008,Gridline Energy,INV-0138-12-08378,Utilities,2025-12-02,2025-12-17,2025-12-11,5637.29,Approved,6200,False,False,False,False,True
INVREC-0008379,PROP-0138,VEND-006,ConEd Utility,INV-0138-12-08379,Utilities,2025-12-11,2026-01-25,2026-01-24,585.47,Approved,6200,False,False,False,False,True
INVREC-0008380,PROP-0139,VEND-015,ComplianceWorks,INV-0139-01-08380,Professional Services,2025-01-18,2025-02-17,2025-02-16,276.66,Approved,6600,False,False,False,False,True
INVREC-0008381,PROP-0139,VEND-005,Bright Electric,INV-0139-01-08381,Repairs & Maintenance,2025-01-10,2025-01-25,2025-01-21,265.21,Pending,6100,False,False,False,True,True
INVREC-0008382,PROP-0139,VEND-009,Guardian Security,INV-0139-01-08382,Security,2025-01-06,2025-02-05,2025-02-02,557.47,Approved,6300,False,False,False,False,True
INVREC-0008383,PROP-0139,VEND-003,Metro Mechanical,INV-0139-01-08383,Repairs & Maintenance,2025-01-24,2025-02-08,2025-02-03,125.08,Approved,6100,False,False,False,False,True
INVREC-0008384,PROP-0139,VEND-003,Metro Mechanical,INV-0139-01-08384,Repairs & Maintenance,2025-01-03,2025-02-02,2025-02-02,513.39,Approved,6100,False,False,False,False,True
INVREC-0008385,PROP-0139,VEND-016,RiskShield Insurance,INV-0139-01-08385,Insurance,2025-01-02,2025-02-01,2025-01-30,125.26,Approved,6700,False,False,False,False,True
INVREC-0008386,PROP-0139,VEND-014,LedgerPro Accounting,INV-0139-01-08386,Professional Services,2025-01-10,2025-01-25,2025-01-24,152.24,Pending,6600,False,False,False,True,True
INVREC-0008387,PROP-0139,VEND-015,ComplianceWorks,INV-0139-01-08387,Professional Services,2025-01-19,2025-02-18,2025-02-17,175.5,Approved,6600,False,False,False,False,True
INVREC-0008388,PROP-0139,VEND-003,Metro Mechanical,INV-0139-02-08388,Repairs & Maintenance,2025-02-19,2025-03-21,2025-03-17,1180.86,Approved,6100,False,False,False,False,True
INVREC-0008389,PROP-0139,VEND-012,Sparkle Janitorial,INV-0139-02-08389,Janitorial,2025-02-15,2025-03-17,2025-03-15,794.15,Approved,6400,False,False,False,False,True
INVREC-0008390,PROP-0139,VEND-016,RiskShield Insurance,INV-0139-02-08390,Insurance,2025-02-08,2025-03-10,2025-03-13,347.95,Approved,6700,True,False,False,True,True
INVREC-0008391,PROP-0139,VEND-012,Sparkle Janitorial,INV-0139-02-08391,Janitorial,2025-02-16,2025-03-18,2025-03-16,171.73,Approved,6400,False,False,False,False,True
INVREC-0008392,PROP-0139,VEND-004,Ace Plumbing,INV-0139-02-08392,Repairs & Maintenance,2025-02-24,2025-03-11,2025-03-06,1225.81,Approved,6100,False,False,False,False,True
INVREC-0008393,PROP-0139,VEND-003,Metro Mechanical,INV-0139-03-08393,Repairs & Maintenance,2025-03-11,2025-04-10,2025-04-07,122.8,Approved,6100,False,False,False,False,True
INVREC-0008394,PROP-0139,VEND-003,Metro Mechanical,INV-0139-03-08394,Repairs & Maintenance,2025-03-19,2025-04-18,2025-04-15,511.91,Approved,6100,False,False,False,False,True
INVREC-0008395,PROP-0139,VEND-013,Urban Greenery,INV-0139-03-08395,Landscaping,2025-03-13,2025-04-12,2025-04-05,75.0,Approved,6500,False,False,False,False,True
INVREC-0008396,PROP-0139,VEND-003,Metro Mechanical,INV-0139-03-08396,Repairs & Maintenance,2025-03-08,2025-04-07,2025-04-05,1001.98,Approved,6100,False,False,False,False,True
INVREC-0008397,PROP-0139,VEND-012,Sparkle Janitorial,INV-0139-03-08397,Janitorial,2025-03-23,2025-04-22,2025-04-17,394.3,Approved,6400,False,False,False,False,True
INVREC-0008398,PROP-0139,VEND-010,FrontDesk Patrol,INV-0139-03-08398,Security,2025-03-06,2025-04-05,2025-03-29,433.67,Approved,6300,False,False,False,False,True
INVREC-0008399,PROP-0139,VEND-012,Sparkle Janitorial,INV-0139-04-08399,Janitorial,2025-04-23,2025-05-23,2025-06-09,1103.27,Approved,6400,True,False,False,True,True
INVREC-0008400,PROP-0139,VEND-017,OfficeWorks Supply,INV-0139-04-08400,Administrative,2025-04-15,2025-05-15,2025-05-15,85.69,Approved,6800,False,False,False,False,True
INVREC-0008401,PROP-0139,VEND-009,Guardian Security,INV-0139-04-08401,Security,2025-04-07,2025-04-22,2025-04-22,541.29,Approved,6300,False,False,False,False,True
INVREC-0008402,PROP-0139,VEND-001,Rapid Repair Co,INV-0139-04-08402,Repairs & Maintenance,2025-04-07,2025-05-07,2025-05-05,647.57,Approved,6100,False,False,False,False,True
INVREC-0008403,PROP-0139,VEND-007,NY Water Services,INV-0139-05-08403,Utilities,2025-05-05,2025-06-04,2025-05-31,559.76,Approved,6200,False,False,False,False,True
INVREC-0008404,PROP-0139,VEND-005,Bright Electric,INV-0139-05-08404,Repairs & Maintenance,2025-05-03,2025-06-02,2025-05-26,443.31,Approved,6100,False,False,False,False,True
INVREC-0008405,PROP-0139,VEND-003,Metro Mechanical,INV-0139-05-08405,Repairs & Maintenance,2025-05-15,2025-06-14,2025-06-13,117.93,Approved,6100,False,False,False,False,True
INVREC-0008406,PROP-0139,VEND-017,OfficeWorks Supply,INV-0139-05-08406,Administrative,2025-05-10,2025-06-24,,75.0,Rejected,6800,False,False,False,True,True
INVREC-0008407,PROP-0139,VEND-008,Gridline Energy,INV-0139-06-08407,Utilities,2025-06-21,2025-07-21,2025-07-18,431.95,Approved,6200,False,False,False,False,True
INVREC-0008408,PROP-0139,VEND-012,Sparkle Janitorial,INV-0139-06-08408,Janitorial,2025-06-18,2025-07-18,2025-08-02,75.0,Approved,,True,False,True,True,True
INVREC-0008409,PROP-0139,VEND-015,ComplianceWorks,INV-0139-06-08409,Professional Services,2025-06-25,2025-07-25,2025-07-18,385.15,Approved,6600,False,False,False,False,True
INVREC-0008410,PROP-0139,VEND-006,ConEd Utility,INV-0139-06-08410,Utilities,2025-06-24,2025-08-08,2025-08-03,265.34,Approved,6200,False,False,False,False,True
INVREC-0008411,PROP-0139,VEND-014,LedgerPro Accounting,INV-0139-06-08411,Professional Services,2025-06-03,2025-06-18,2025-06-17,115.78,Approved,6600,False,False,False,False,True
INVREC-0008412,PROP-0139,VEND-001,Rapid Repair Co,INV-0139-06-08412,Repairs & Maintenance,2025-06-21,2025-07-21,,248.05,Rejected,6100,False,False,False,True,True
INVREC-0008413,PROP-0139,VEND-005,Bright Electric,INV-0139-06-08413,Repairs & Maintenance,2025-06-11,2025-07-11,2025-07-26,569.38,Pending,6100,True,False,False,True,True
INVREC-0008414,PROP-0139,VEND-007,NY Water Services,INV-0139-07-08414,Utilities,2025-07-23,2025-08-22,2025-08-19,318.09,Approved,6200,False,False,False,False,True
INVREC-0008415,PROP-0139,VEND-012,Sparkle Janitorial,INV-0139-07-08415,Janitorial,2025-07-05,2025-08-04,2025-07-30,322.01,Pending,6400,False,False,False,True,True
INVREC-0008416,PROP-0139,VEND-010,FrontDesk Patrol,INV-0139-07-08416,Security,2025-07-21,2025-08-20,2025-08-17,247.24,Approved,6300,False,False,False,False,True
INVREC-0008417,PROP-0139,VEND-009,Guardian Security,INV-0139-07-08417,Security,2025-07-24,2025-08-08,2025-08-01,135.52,Approved,6300,False,False,False,False,True
INVREC-0008418,PROP-0139,VEND-011,CleanCore Services,INV-0139-07-08418,Janitorial,2025-07-07,2025-07-22,2025-07-20,155.87,Approved,6400,False,False,False,False,True
INVREC-0008419,PROP-0139,VEND-014,LedgerPro Accounting,INV-0139-07-08419,Professional Services,2025-07-21,2025-08-20,2025-08-15,115.72,Approved,6600,False,False,False,False,True
INVREC-0008420,PROP-0139,VEND-005,Bright Electric,INV-0139-08-08420,Repairs & Maintenance,2025-08-14,2025-09-13,2025-09-27,127.26,Approved,6100,True,False,False,True,True
INVREC-0008421,PROP-0139,VEND-014,LedgerPro Accounting,INV-0139-08-08421,Professional Services,2025-08-12,2025-09-11,2025-09-05,159.17,Approved,6600,False,False,False,False,True
INVREC-0008422,PROP-0139,VEND-005,Bright Electric,INV-0139-07-08414,Repairs & Maintenance,2025-08-01,2025-08-31,2025-08-26,433.89,Approved,6100,False,True,False,True,True
INVREC-0008423,PROP-0139,VEND-016,RiskShield Insurance,INV-0139-08-08423,Insurance,2025-08-23,2025-09-22,2025-09-21,133.34,Approved,6700,False,False,False,False,True
INVREC-0008424,PROP-0139,VEND-009,Guardian Security,INV-0139-08-08424,Security,2025-08-25,2025-09-24,2025-09-21,743.73,Pending,6300,False,False,False,True,True
INVREC-0008425,PROP-0139,VEND-007,NY Water Services,INV-0139-08-08425,Utilities,2025-08-24,2025-09-23,2025-09-22,624.42,Approved,6200,False,False,False,False,True
INVREC-0008426,PROP-0139,VEND-004,Ace Plumbing,INV-0139-08-08426,Repairs & Maintenance,2025-08-05,2025-09-04,,75.0,Rejected,6100,False,False,False,True,True
INVREC-0008427,PROP-0139,VEND-009,Guardian Security,INV-0139-08-08427,Security,2025-08-01,2025-08-31,2025-08-30,260.93,Approved,6300,False,False,False,False,True
INVREC-0008428,PROP-0139,VEND-014,LedgerPro Accounting,INV-0139-09-08428,Professional Services,2025-09-09,2025-10-09,2025-10-09,303.25,Approved,6600,False,False,False,False,True
INVREC-0008429,PROP-0139,VEND-010,FrontDesk Patrol,INV-0139-09-08429,Security,2025-09-07,2025-10-07,2025-10-03,140.3,Approved,6300,False,False,False,False,True
INVREC-0008430,PROP-0139,VEND-009,Guardian Security,INV-0139-09-08430,Security,2025-09-24,2025-10-24,2025-10-18,75.0,Approved,6300,False,False,False,False,True
INVREC-0008431,PROP-0139,VEND-002,Skyline Maintenance,INV-0139-09-08431,Repairs & Maintenance,2025-09-14,2025-10-14,2025-10-07,305.04,Approved,6100,False,False,False,False,True
INVREC-0008432,PROP-0139,VEND-003,Metro Mechanical,INV-0139-09-08432,Repairs & Maintenance,2025-09-21,2025-10-06,2025-09-30,283.66,Pending,6100,False,False,False,True,True
INVREC-0008433,PROP-0139,VEND-007,NY Water Services,INV-0139-09-08433,Utilities,2025-09-19,2025-10-19,2025-10-19,728.5,Approved,6200,False,False,False,False,True
INVREC-0008434,PROP-0139,VEND-005,Bright Electric,INV-0139-09-08434,Repairs & Maintenance,2025-09-12,2025-10-12,2025-10-10,152.04,Approved,6100,False,False,False,False,True
INVREC-0008435,PROP-0139,VEND-011,CleanCore Services,INV-0139-10-08435,Janitorial,2025-10-10,2025-11-09,2025-11-07,1443.87,Approved,6400,False,False,False,False,True
INVREC-0008436,PROP-0139,VEND-002,Skyline Maintenance,INV-0139-10-08436,Repairs & Maintenance,2025-10-20,2025-11-04,2025-11-04,561.49,Approved,6100,False,False,False,False,True
INVREC-0008437,PROP-0139,VEND-003,Metro Mechanical,INV-0139-03-08396,Repairs & Maintenance,2025-10-07,2025-10-22,2025-10-15,3018.7,Approved,6100,False,True,False,True,True
INVREC-0008438,PROP-0139,VEND-016,RiskShield Insurance,INV-0139-10-08438,Insurance,2025-10-19,2025-11-18,2025-11-12,598.02,Approved,6700,False,False,False,False,True
INVREC-0008439,PROP-0139,VEND-017,OfficeWorks Supply,INV-0139-11-08439,Administrative,2025-11-23,2025-12-23,2025-12-23,149.26,Approved,6800,False,False,False,False,True
INVREC-0008440,PROP-0139,VEND-007,NY Water Services,INV-0139-11-08440,Utilities,2025-11-13,2025-12-13,2025-12-08,432.41,Pending,6200,False,False,False,True,True
INVREC-0008441,PROP-0139,VEND-013,Urban Greenery,INV-0139-11-08441,Landscaping,2025-11-17,2025-12-17,2025-12-10,75.0,Approved,6500,False,False,False,False,True
INVREC-0008442,PROP-0139,VEND-006,ConEd Utility,INV-0139-11-08442,Utilities,2025-11-24,2026-01-08,2026-01-03,179.02,Approved,6200,False,False,False,False,True
INVREC-0008443,PROP-0139,VEND-017,OfficeWorks Supply,INV-0139-12-08443,Administrative,2025-12-21,2026-01-20,2026-01-15,163.65,Approved,6800,False,False,False,False,True
INVREC-0008444,PROP-0139,VEND-010,FrontDesk Patrol,INV-0139-12-08444,Security,2025-12-06,2026-01-05,2026-01-04,149.13,Approved,6300,False,False,False,False,True
INVREC-0008445,PROP-0139,VEND-007,NY Water Services,INV-0139-12-08445,Utilities,2025-12-10,2026-01-09,2026-01-04,114.31,Approved,6200,False,False,False,False,True
INVREC-0008446,PROP-0139,VEND-002,Skyline Maintenance,INV-0139-12-08446,Repairs & Maintenance,2025-12-14,2026-01-13,2026-01-07,1247.49,Approved,6100,False,False,False,False,True
INVREC-0008447,PROP-0139,VEND-008,Gridline Energy,INV-0139-12-08447,Utilities,2025-12-02,2026-01-01,2025-12-31,245.2,Approved,6200,False,False,False,False,True
INVREC-0008448,PROP-0139,VEND-007,NY Water Services,INV-0139-12-08448,Utilities,2025-12-05,2026-01-04,2025-12-30,1123.49,Approved,6200,False,False,False,False,True
INVREC-0008449,PROP-0140,VEND-005,Bright Electric,INV-0140-01-08449,Repairs & Maintenance,2025-01-09,2025-02-08,2025-02-06,16148.87,Approved,6100,False,False,False,False,True
INVREC-0008450,PROP-0140,VEND-002,Skyline Maintenance,INV-0140-01-08450,Repairs & Maintenance,2025-01-13,2025-02-12,2025-02-08,5361.05,Approved,6100,False,False,False,False,True
INVREC-0008451,PROP-0140,VEND-017,OfficeWorks Supply,INV-0140-01-08451,Administrative,2025-01-03,2025-02-02,2025-01-31,2635.09,Approved,6800,False,False,False,False,True
INVREC-0008452,PROP-0140,VEND-003,Metro Mechanical,INV-0140-02-08452,Repairs & Maintenance,2025-02-07,2025-03-09,2025-03-06,14928.77,Approved,6100,False,False,False,False,True
INVREC-0008453,PROP-0140,VEND-016,RiskShield Insurance,INV-0140-02-08453,Insurance,2025-02-25,2025-03-27,2025-03-25,14114.96,Approved,6700,False,False,False,False,True
INVREC-0008454,PROP-0140,VEND-012,Sparkle Janitorial,INV-0140-02-08454,Janitorial,2025-02-05,2025-02-20,2025-02-15,2694.43,Approved,6400,False,False,False,False,True
INVREC-0008455,PROP-0140,VEND-004,Ace Plumbing,INV-0140-02-08455,Repairs & Maintenance,2025-02-13,2025-02-28,2025-02-27,12357.2,Approved,6100,False,False,False,False,True
INVREC-0008456,PROP-0140,VEND-017,OfficeWorks Supply,INV-0140-02-08456,Administrative,2025-02-17,2025-03-19,2025-03-16,1900.91,Approved,6800,False,False,False,False,True
INVREC-0008457,PROP-0140,VEND-016,RiskShield Insurance,INV-0140-03-08457,Insurance,2025-03-19,2025-04-18,2025-04-16,3301.49,Approved,6700,False,False,False,False,True
INVREC-0008458,PROP-0140,VEND-011,CleanCore Services,INV-0140-03-08458,Janitorial,2025-03-02,2025-04-01,2025-04-01,6514.74,Approved,6400,False,False,False,False,True
INVREC-0008459,PROP-0140,VEND-013,Urban Greenery,INV-0140-03-08459,Landscaping,2025-03-20,2025-04-19,2025-04-16,421.22,Approved,6500,False,False,False,False,True
INVREC-0008460,PROP-0140,VEND-002,Skyline Maintenance,INV-0140-03-08460,Repairs & Maintenance,2025-03-09,2025-03-24,2025-04-12,2388.04,Approved,6100,True,False,False,True,True
INVREC-0008461,PROP-0140,VEND-014,LedgerPro Accounting,INV-0140-02-08455,Professional Services,2025-03-02,2025-04-01,2025-03-26,2523.68,Pending,6600,False,True,False,True,True
INVREC-0008462,PROP-0140,VEND-017,OfficeWorks Supply,INV-0140-04-08462,Administrative,2025-04-23,2025-05-23,2025-05-21,362.76,Approved,6800,False,False,False,False,True
INVREC-0008463,PROP-0140,VEND-002,Skyline Maintenance,INV-0140-04-08463,Repairs & Maintenance,2025-04-03,2025-05-03,2025-05-03,777.37,Approved,6100,False,False,False,False,True
