financial_id,property_id,month,budget_income,actual_income,income_variance,income_variance_pct,budget_expenses,actual_expenses,expense_variance,expense_variance_pct,net_operating_income,ebitda,occupancy_rate,management_fee,synthetic_record
FIN-PROP-0144-202510,PROP-0144,2025-10-01,325417.7,292862.1,-32555.6,-0.1,104860.11,108327.23,3467.12,0.0331,184534.87,176727.27,0.9195,7807.6,True
FIN-PROP-0144-202511,PROP-0144,2025-11-01,326081.62,300864.9,-25216.73,-0.0773,106170.86,101100.64,-5070.22,-0.0478,199764.26,189340.29,0.8842,10423.97,True
FIN-PROP-0144-202512,PROP-0144,2025-12-01,327895.5,289059.71,-38835.79,-0.1184,107130.4,111301.32,4170.93,0.0389,177758.38,166272.14,0.886,11486.24,True
FIN-PROP-0145-202501,PROP-0145,2025-01-01,521170.74,474751.9,-46418.84,-0.0891,133550.0,143211.77,9661.77,0.0723,331540.13,310735.78,0.9141,20804.34,True
FIN-PROP-0145-202502,PROP-0145,2025-02-01,525079.52,534890.83,9811.31,0.0187,133113.6,132015.91,-1097.69,-0.0082,402874.92,386116.78,0.99,16758.14,True
FIN-PROP-0145-202503,PROP-0145,2025-03-01,527940.95,475867.68,-52073.27,-0.0986,131921.34,155981.78,24060.43,0.1824,319885.9,300844.67,0.8963,19041.23,True
FIN-PROP-0145-202504,PROP-0145,2025-04-01,528988.3,462087.2,-66901.1,-0.1265,130292.68,150322.31,20029.63,0.1537,311764.89,293020.35,0.884,18744.54,True
FIN-PROP-0145-202505,PROP-0145,2025-05-01,527940.95,456720.37,-71220.57,-0.1349,128664.03,143117.47,14453.44,0.1123,313602.91,296729.92,0.9015,16872.99,True
FIN-PROP-0145-202506,PROP-0145,2025-06-01,525079.52,505521.23,-19558.3,-0.0372,127471.77,139009.04,11537.27,0.0905,366512.19,343813.53,0.9565,22698.66,True
FIN-PROP-0145-202507,PROP-0145,2025-07-01,521170.74,487364.14,-33806.6,-0.0649,127035.37,134135.39,7100.03,0.0559,353228.75,332598.13,0.9381,20630.62,True
FIN-PROP-0145-202508,PROP-0145,2025-08-01,517261.96,489409.36,-27852.6,-0.0538,127471.77,126752.58,-719.19,-0.0056,362656.78,343497.97,0.9325,19158.81,True
FIN-PROP-0145-202509,PROP-0145,2025-09-01,514400.53,468791.26,-45609.27,-0.0887,128664.03,120781.24,-7882.79,-0.0613,348010.02,335794.68,0.8965,12215.34,True
FIN-PROP-0145-202510,PROP-0145,2025-10-01,513353.18,461011.39,-52341.79,-0.102,130292.68,151100.38,20807.7,0.1597,309911.01,293020.92,0.8989,16890.08,True
FIN-PROP-0145-202511,PROP-0145,2025-11-01,514400.53,484589.87,-29810.66,-0.058,131921.34,136591.03,4669.69,0.0354,347998.84,332108.88,0.9329,15889.96,True
FIN-PROP-0145-202512,PROP-0145,2025-12-01,517261.96,463474.32,-53787.64,-0.104,133113.6,136453.21,3339.61,0.0251,327021.1,312907.14,0.927,14113.97,True
FIN-PROP-0146-202501,PROP-0146,2025-01-01,179823.22,171048.21,-8775.01,-0.0488,46079.7,52003.23,5923.53,0.1285,119044.98,113624.84,0.9637,5420.14,True
FIN-PROP-0146-202502,PROP-0146,2025-02-01,181171.89,174544.62,-6627.28,-0.0366,45929.13,53782.61,7853.48,0.171,120762.01,114732.74,0.9892,6029.27,True
FIN-PROP-0146-202503,PROP-0146,2025-03-01,182159.19,173593.33,-8565.86,-0.047,45517.75,49791.74,4273.99,0.0939,123801.59,117506.06,0.9581,6295.53,True
FIN-PROP-0146-202504,PROP-0146,2025-04-01,182520.57,174742.53,-7778.04,-0.0426,44955.81,48224.22,3268.41,0.0727,126518.31,120107.83,0.9702,6410.48,True
FIN-PROP-0146-202505,PROP-0146,2025-05-01,182159.19,169668.71,-12490.49,-0.0686,44393.86,48233.56,3839.71,0.0865,121435.14,115078.83,0.9273,6356.31,True
FIN-PROP-0146-202506,PROP-0146,2025-06-01,181171.89,169282.52,-11889.38,-0.0656,43982.48,50532.98,6550.49,0.1489,118749.54,113401.42,0.932,5348.12,True
FIN-PROP-0146-202507,PROP-0146,2025-07-01,179823.22,169233.63,-10589.59,-0.0589,43831.91,48719.16,4887.25,0.1115,120514.47,115184.74,0.9449,5329.72,True
FIN-PROP-0146-202508,PROP-0146,2025-08-01,178474.55,163582.23,-14892.31,-0.0834,43982.48,45463.07,1480.58,0.0337,118119.17,111278.28,0.9206,6840.89,True
FIN-PROP-0146-202509,PROP-0146,2025-09-01,177487.25,172718.7,-4768.55,-0.0269,44393.86,47526.4,3132.54,0.0706,125192.3,120112.83,0.966,5079.48,True
FIN-PROP-0146-202510,PROP-0146,2025-10-01,177125.87,176620.98,-504.89,-0.0029,44955.81,52144.72,7188.91,0.1599,124476.27,118566.37,0.9573,5909.89,True
FIN-PROP-0146-202511,PROP-0146,2025-11-01,177487.25,168613.77,-8873.48,-0.05,45517.75,49044.22,3526.47,0.0775,119569.54,114233.21,0.9467,5336.33,True
FIN-PROP-0146-202512,PROP-0146,2025-12-01,178474.55,165539.04,-12935.51,-0.0725,45929.13,47771.92,1842.79,0.0401,117767.12,112557.34,0.9444,5209.78,True
FIN-PROP-0147-202501,PROP-0147,2025-01-01,140161.93,118596.98,-21564.95,-0.1539,62348.62,65606.99,3258.37,0.0523,52989.99,48841.4,0.9076,4148.58,True
FIN-PROP-0147-202502,PROP-0147,2025-02-01,141213.14,122630.86,-18582.28,-0.1316,62144.88,63276.48,1131.59,0.0182,59354.38,54778.79,0.9336,4575.59,True
FIN-PROP-0147-202503,PROP-0147,2025-03-01,141982.69,124738.94,-17243.75,-0.1214,61588.27,66676.37,5088.1,0.0826,58062.57,53563.8,0.8683,4498.76,True
FIN-PROP-0147-202504,PROP-0147,2025-04-01,142264.36,139291.63,-2972.73,-0.0209,60827.92,60078.32,-749.6,-0.0123,79213.3,73724.36,0.9698,5488.94,True
FIN-PROP-0147-202505,PROP-0147,2025-05-01,141982.69,131798.93,-10183.76,-0.0717,60067.57,65247.85,5180.28,0.0862,66551.08,61017.6,0.9372,5533.47,True
FIN-PROP-0147-202506,PROP-0147,2025-06-01,141213.14,128270.76,-12942.38,-0.0917,59510.96,60891.66,1380.71,0.0232,67379.1,62094.11,0.9168,5284.99,True
FIN-PROP-0147-202507,PROP-0147,2025-07-01,140161.93,131896.95,-8264.98,-0.059,59307.22,59115.02,-192.2,-0.0032,72781.92,69242.21,0.9334,3539.71,True
FIN-PROP-0147-202508,PROP-0147,2025-08-01,139110.72,134331.51,-4779.21,-0.0344,59510.96,54951.97,-4558.99,-0.0766,79379.54,73563.05,0.9699,5816.49,True
FIN-PROP-0147-202509,PROP-0147,2025-09-01,138341.17,130573.07,-7768.1,-0.0562,60067.57,56848.65,-3218.92,-0.0536,73724.43,70306.04,0.9574,3418.39,True
FIN-PROP-0147-202510,PROP-0147,2025-10-01,138059.5,120356.79,-17702.71,-0.1282,60827.92,58906.5,-1921.42,-0.0316,61450.29,56719.22,0.883,4731.07,True
FIN-PROP-0147-202511,PROP-0147,2025-11-01,138341.17,127428.66,-10912.51,-0.0789,61588.27,55348.1,-6240.16,-0.1013,72080.56,68893.94,0.9413,3186.62,True
FIN-PROP-0147-202512,PROP-0147,2025-12-01,139110.72,133572.33,-5538.39,-0.0398,62144.88,68206.32,6061.44,0.0975,65366.01,60737.74,0.9631,4628.27,True
FIN-PROP-0148-202501,PROP-0148,2025-01-01,73267.86,70068.66,-3199.2,-0.0437,18774.89,19383.74,608.85,0.0324,50684.91,47946.72,0.916,2738.19,True
FIN-PROP-0148-202502,PROP-0148,2025-02-01,73817.37,70181.9,-3635.47,-0.0492,18713.54,21724.18,3010.64,0.1609,48457.72,45553.08,0.9371,2904.64,True
FIN-PROP-0148-202503,PROP-0148,2025-03-01,74219.64,73160.18,-1059.46,-0.0143,18545.93,19824.88,1278.96,0.069,53335.29,50936.43,0.9522,2398.86,True
FIN-PROP-0148-202504,PROP-0148,2025-04-01,74366.88,72528.76,-1838.11,-0.0247,18316.96,18704.76,387.79,0.0212,53824.01,50759.68,0.9778,3064.33,True
FIN-PROP-0148-202505,PROP-0148,2025-05-01,74219.64,69315.74,-4903.89,-0.0661,18088.0,19253.72,1165.72,0.0644,50062.02,47497.39,0.9192,2564.63,True
FIN-PROP-0148-202506,PROP-0148,2025-06-01,73817.37,72311.59,-1505.78,-0.0204,17920.39,20591.57,2671.18,0.1491,51720.02,49031.17,0.9473,2688.85,True
FIN-PROP-0148-202507,PROP-0148,2025-07-01,73267.86,66327.92,-6939.94,-0.0947,17859.04,18956.21,1097.17,0.0614,47371.71,44806.71,0.8804,2565.0,True
FIN-PROP-0148-202508,PROP-0148,2025-08-01,72718.35,69039.83,-3678.52,-0.0506,17920.39,18112.51,192.12,0.0107,50927.32,49035.24,0.9187,1892.08,True
FIN-PROP-0148-202509,PROP-0148,2025-09-01,72316.08,70088.53,-2227.56,-0.0308,18088.0,18602.76,514.76,0.0285,51485.77,48678.28,0.9432,2807.48,True
FIN-PROP-0148-202510,PROP-0148,2025-10-01,72168.84,66824.08,-5344.76,-0.0741,18316.96,21641.39,3324.43,0.1815,45182.69,42241.57,0.9217,2941.13,True
FIN-PROP-0148-202511,PROP-0148,2025-11-01,72316.08,68157.85,-4158.23,-0.0575,18545.93,19891.11,1345.18,0.0725,48266.74,46450.11,0.9682,1816.63,True
FIN-PROP-0148-202512,PROP-0148,2025-12-01,72718.35,62675.55,-10042.81,-0.1381,18713.54,21792.52,3078.98,0.1645,40883.03,38912.53,0.9002,1970.5,True
FIN-PROP-0149-202501,PROP-0149,2025-01-01,124603.41,117153.86,-7449.55,-0.0598,57934.65,57608.25,-326.39,-0.0056,59545.61,56229.7,0.9536,3315.91,True
FIN-PROP-0149-202502,PROP-0149,2025-02-01,125537.94,126129.45,591.52,0.0047,57745.34,55662.68,-2082.66,-0.0361,70466.77,66192.51,0.99,4274.26,True
FIN-PROP-0149-202503,PROP-0149,2025-03-01,126222.06,119055.17,-7166.88,-0.0568,57228.13,68084.54,10856.42,0.1897,50970.63,47783.1,0.9094,3187.54,True
FIN-PROP-0149-202504,PROP-0149,2025-04-01,126472.46,128568.55,2096.09,0.0166,56521.61,64344.03,7822.42,0.1384,64224.53,58699.94,0.99,5524.59,True
FIN-PROP-0149-202505,PROP-0149,2025-05-01,126222.06,110910.73,-15311.32,-0.1213,55815.09,62907.9,7092.82,0.1271,48002.83,44245.35,0.8937,3757.48,True
FIN-PROP-0149-202506,PROP-0149,2025-06-01,125537.94,121143.28,-4394.65,-0.035,55297.88,52946.26,-2351.62,-0.0425,68197.02,63124.11,0.9762,5072.92,True
FIN-PROP-0149-202507,PROP-0149,2025-07-01,124603.41,122045.08,-2558.33,-0.0205,55108.57,57693.2,2584.63,0.0469,64351.88,59456.59,0.9426,4895.29,True
FIN-PROP-0149-202508,PROP-0149,2025-08-01,123668.88,119382.31,-4286.57,-0.0347,55297.88,65230.19,9932.31,0.1796,54152.13,50295.29,0.9612,3856.84,True
FIN-PROP-0149-202509,PROP-0149,2025-09-01,122984.76,114855.55,-8129.22,-0.0661,55815.09,61658.71,5843.62,0.1047,53196.84,48102.53,0.9289,5094.31,True
FIN-PROP-0149-202510,PROP-0149,2025-10-01,122734.36,110789.23,-11945.13,-0.0973,56521.61,61891.33,5369.72,0.095,48897.9,44625.13,0.9098,4272.78,True
FIN-PROP-0149-202511,PROP-0149,2025-11-01,122984.76,114867.21,-8117.56,-0.066,57228.13,62023.1,4794.97,0.0838,52844.11,48023.68,0.9448,4820.42,True
FIN-PROP-0149-202512,PROP-0149,2025-12-01,123668.88,120728.0,-2940.88,-0.0238,57745.34,60095.43,2350.1,0.0407,60632.57,57497.63,0.9591,3134.94,True
FIN-PROP-0150-202501,PROP-0150,2025-01-01,68467.16,66049.79,-2417.37,-0.0353,17544.71,17409.27,-135.44,-0.0077,48640.52,46280.13,0.9888,2360.38,True
FIN-PROP-0150-202502,PROP-0150,2025-02-01,68980.66,62348.31,-6632.35,-0.0961,17487.38,17748.34,260.96,0.0149,44599.98,42501.71,0.9233,2098.26,True
FIN-PROP-0150-202503,PROP-0150,2025-03-01,69356.57,70552.28,1195.7,0.0172,17330.75,17588.53,257.78,0.0149,52963.75,50949.2,0.99,2014.55,True
FIN-PROP-0150-202504,PROP-0150,2025-04-01,69494.17,68167.23,-1326.94,-0.0191,17116.79,16357.66,-759.13,-0.0444,51809.57,48893.94,0.9792,2915.64,True
FIN-PROP-0150-202505,PROP-0150,2025-05-01,69356.57,70680.32,1323.74,0.0191,16902.83,18575.29,1672.46,0.0989,52105.03,49377.22,0.99,2727.81,True
FIN-PROP-0150-202506,PROP-0150,2025-06-01,68980.66,62975.2,-6005.47,-0.0871,16746.2,17888.29,1142.09,0.0682,45086.91,42327.48,0.899,2759.42,True
FIN-PROP-0150-202507,PROP-0150,2025-07-01,68467.16,61312.49,-7154.67,-0.1045,16688.87,17506.77,817.9,0.049,43805.72,41853.27,0.8873,1952.45,True
FIN-PROP-0150-202508,PROP-0150,2025-08-01,67953.66,64127.41,-3826.25,-0.0563,16746.2,17679.45,933.25,0.0557,46447.96,44736.64,0.963,1711.32,True
FIN-PROP-0150-202509,PROP-0150,2025-09-01,67577.75,66932.88,-644.87,-0.0095,16902.83,17512.75,609.92,0.0361,49420.12,47206.35,0.9809,2213.77,True
FIN-PROP-0150-202510,PROP-0150,2025-10-01,67440.15,60208.59,-7231.56,-0.1072,17116.79,17740.59,623.8,0.0364,42468.0,39994.91,0.9054,2473.09,True
FIN-PROP-0150-202511,PROP-0150,2025-11-01,67577.75,61835.92,-5741.83,-0.085,17330.75,16664.54,-666.21,-0.0384,45171.38,42532.59,0.9254,2638.79,True
FIN-PROP-0150-202512,PROP-0150,2025-12-01,67953.66,63297.56,-4656.09,-0.0685,17487.38,18619.26,1131.88,0.0647,44678.3,42816.43,0.9617,1861.88,True
FIN-PROP-0151-202501,PROP-0151,2025-01-01,315411.74,285175.71,-30236.03,-0.0959,80824.26,87900.69,7076.43,0.0876,197275.01,187023.96,0.8867,10251.05,True
FIN-PROP-0151-202502,PROP-0151,2025-02-01,317777.33,303823.32,-13954.01,-0.0439,80560.15,80148.63,-411.52,-0.0051,223674.69,211861.8,0.9732,11812.89,True
FIN-PROP-0151-202503,PROP-0151,2025-03-01,319509.06,291577.37,-27931.69,-0.0874,79838.6,85968.54,6129.94,0.0768,205608.83,197177.12,0.8921,8431.71,True
FIN-PROP-0151-202504,PROP-0151,2025-04-01,320142.92,282991.47,-37151.45,-0.116,78852.94,78953.88,100.95,0.0013,204037.59,191898.02,0.8896,12139.57,True
FIN-PROP-0151-202505,PROP-0151,2025-05-01,319509.06,320677.6,1168.54,0.0037,77867.27,66580.72,-11286.55,-0.1449,254096.88,245923.57,0.9471,8173.31,True
FIN-PROP-0151-202506,PROP-0151,2025-06-01,317777.33,288859.29,-28918.03,-0.091,77145.72,81875.46,4729.74,0.0613,206983.84,195688.44,0.8996,11295.4,True
FIN-PROP-0151-202507,PROP-0151,2025-07-01,315411.74,281839.33,-33572.41,-0.1064,76881.61,81247.21,4365.6,0.0568,200592.12,190024.21,0.8944,10567.91,True
FIN-PROP-0151-202508,PROP-0151,2025-08-01,313046.15,271689.66,-41356.49,-0.1321,77145.72,84154.97,7009.25,0.0909,187534.69,176882.37,0.9061,10652.33,True
FIN-PROP-0151-202509,PROP-0151,2025-09-01,311314.42,284204.78,-27109.64,-0.0871,77867.27,71216.07,-6651.2,-0.0854,212988.71,202506.11,0.915,10482.59,True
FIN-PROP-0151-202510,PROP-0151,2025-10-01,310680.56,302190.23,-8490.34,-0.0273,78852.94,79142.08,289.14,0.0037,223048.15,215070.37,0.9781,7977.78,True
FIN-PROP-0151-202511,PROP-0151,2025-11-01,311314.42,284986.51,-26327.91,-0.0846,79838.6,76270.39,-3568.2,-0.0447,208716.12,199328.84,0.9166,9387.28,True
FIN-PROP-0151-202512,PROP-0151,2025-12-01,313046.15,299638.38,-13407.77,-0.0428,80560.15,74792.81,-5767.34,-0.0716,224845.57,214003.15,0.9263,10842.42,True
FIN-PROP-0152-202501,PROP-0152,2025-01-01,143153.01,133148.6,-10004.41,-0.0699,50160.28,49035.93,-1124.35,-0.0224,84112.67,80668.69,0.9352,3443.97,True
FIN-PROP-0152-202502,PROP-0152,2025-02-01,144226.66,130914.1,-13312.56,-0.0923,49996.38,54504.32,4507.95,0.0902,76409.78,71948.6,0.9278,4461.18,True
FIN-PROP-0152-202503,PROP-0152,2025-03-01,145012.62,140312.7,-4699.92,-0.0324,49548.57,52159.63,2611.06,0.0527,88153.07,84481.1,0.9585,3671.97,True
FIN-PROP-0152-202504,PROP-0152,2025-04-01,145300.31,134118.72,-11181.59,-0.077,48936.86,47242.2,-1694.66,-0.0346,86876.52,81930.43,0.9399,4946.09,True
FIN-PROP-0152-202505,PROP-0152,2025-05-01,145012.62,128078.48,-16934.15,-0.1168,48325.15,52190.49,3865.34,0.08,75887.99,71042.88,0.907,4845.11,True
FIN-PROP-0152-202506,PROP-0152,2025-06-01,144226.66,134298.63,-9928.03,-0.0688,47877.35,43783.18,-4094.17,-0.0855,90515.46,86541.87,0.9231,3973.58,True
FIN-PROP-0152-202507,PROP-0152,2025-07-01,143153.01,132864.18,-10288.83,-0.0719,47713.44,50963.62,3250.18,0.0681,81900.56,78068.95,0.9367,3831.61,True
FIN-PROP-0152-202508,PROP-0152,2025-08-01,142079.36,127370.71,-14708.66,-0.1035,47877.35,54164.89,6287.54,0.1313,73205.82,67516.94,0.9278,5688.88,True
FIN-PROP-0152-202509,PROP-0152,2025-09-01,141293.4,138458.39,-2835.0,-0.0201,48325.15,56380.34,8055.19,0.1667,82078.05,76207.1,0.9597,5870.96,True
FIN-PROP-0152-202510,PROP-0152,2025-10-01,141005.71,140230.87,-774.85,-0.0055,48936.86,52478.14,3541.28,0.0724,87752.72,81670.81,0.9756,6081.91,True
FIN-PROP-0152-202511,PROP-0152,2025-11-01,141293.4,132471.56,-8821.83,-0.0624,49548.57,53190.82,3642.25,0.0735,79280.75,75158.68,0.9318,4122.07,True
FIN-PROP-0152-202512,PROP-0152,2025-12-01,142079.36,136100.01,-5979.35,-0.0421,49996.38,47839.83,-2156.54,-0.0431,88260.18,82318.08,0.9352,5942.1,True
FIN-PROP-0153-202501,PROP-0153,2025-01-01,337951.12,307806.57,-30144.55,-0.0892,124142.48,126553.8,2411.32,0.0194,181252.78,168328.46,0.9205,12924.31,True
FIN-PROP-0153-202502,PROP-0153,2025-02-01,340485.75,310291.36,-30194.4,-0.0887,123736.82,125142.75,1405.93,0.0114,185148.6,176802.94,0.8853,8345.67,True
FIN-PROP-0153-202503,PROP-0153,2025-03-01,342341.23,302842.91,-39498.33,-0.1154,122628.54,126167.15,3538.61,0.0289,176675.75,164256.12,0.9182,12419.63,True
FIN-PROP-0153-202504,PROP-0153,2025-04-01,343020.39,318730.41,-24289.97,-0.0708,121114.61,126143.3,5028.69,0.0415,192587.12,181772.8,0.9454,10814.32,True
FIN-PROP-0153-202505,PROP-0153,2025-05-01,342341.23,313230.45,-29110.78,-0.085,119600.68,124767.79,5167.12,0.0432,188462.66,177805.88,0.9508,10656.78,True
FIN-PROP-0153-202506,PROP-0153,2025-06-01,340485.75,311897.88,-28587.87,-0.084,118492.4,129244.49,10752.09,0.0907,182653.39,172756.64,0.9549,9896.75,True
FIN-PROP-0153-202507,PROP-0153,2025-07-01,337951.12,298539.42,-39411.7,-0.1166,118086.74,124805.95,6719.21,0.0569,173733.47,160782.31,0.9137,12951.16,True
FIN-PROP-0153-202508,PROP-0153,2025-08-01,335416.49,319826.52,-15589.96,-0.0465,118492.4,110344.66,-8147.74,-0.0688,209481.86,196592.73,0.9566,12889.13,True
FIN-PROP-0153-202509,PROP-0153,2025-09-01,333561.01,323023.89,-10537.11,-0.0316,119600.68,125128.84,5528.16,0.0462,197895.05,187465.88,0.975,10429.18,True
FIN-PROP-0153-202510,PROP-0153,2025-10-01,332881.85,291735.21,-41146.65,-0.1236,121114.61,119994.16,-1120.45,-0.0093,171741.05,164384.04,0.925,7357.0,True
FIN-PROP-0153-202511,PROP-0153,2025-11-01,333561.01,320897.72,-12663.29,-0.038,122628.54,128866.44,6237.9,0.0509,192031.28,180072.2,0.9632,11959.08,True
FIN-PROP-0153-202512,PROP-0153,2025-12-01,335416.49,280260.11,-55156.38,-0.1644,123736.82,118801.96,-4934.85,-0.0399,161458.14,149096.62,0.8615,12361.52,True
FIN-PROP-0154-202501,PROP-0154,2025-01-01,39791.36,38410.66,-1380.7,-0.0347,15214.1,15622.54,408.44,0.0268,22788.13,21579.41,0.9741,1208.72,True
FIN-PROP-0154-202502,PROP-0154,2025-02-01,40089.8,37393.86,-2695.94,-0.0672,15164.38,16678.72,1514.34,0.0999,20715.14,19554.45,0.9387,1160.69,True
FIN-PROP-0154-202503,PROP-0154,2025-03-01,40308.26,37938.22,-2370.04,-0.0588,15028.56,15819.58,791.02,0.0526,22118.64,20791.73,0.9685,1326.92,True
FIN-PROP-0154-202504,PROP-0154,2025-04-01,40388.23,38717.44,-1670.79,-0.0414,14843.02,15504.72,661.7,0.0446,23212.72,21585.24,0.9625,1627.48,True
FIN-PROP-0154-202505,PROP-0154,2025-05-01,40308.26,39953.0,-355.27,-0.0088,14657.49,17259.85,2602.37,0.1775,22693.14,21087.12,0.9371,1606.03,True
FIN-PROP-0154-202506,PROP-0154,2025-06-01,40089.8,37141.33,-2948.47,-0.0735,14521.66,14836.93,315.26,0.0217,22304.4,21234.87,0.9623,1069.54,True
FIN-PROP-0154-202507,PROP-0154,2025-07-01,39791.36,37187.75,-2603.61,-0.0654,14471.95,15387.39,915.44,0.0633,21800.36,20556.95,0.9515,1243.4,True
FIN-PROP-0154-202508,PROP-0154,2025-08-01,39492.92,36722.03,-2770.89,-0.0702,14521.66,15740.22,1218.55,0.0839,20981.81,19573.56,0.9321,1408.26,True
FIN-PROP-0154-202509,PROP-0154,2025-09-01,39274.46,36894.44,-2380.01,-0.0606,14657.49,15117.85,460.36,0.0314,21776.59,20453.12,0.9214,1323.48,True
FIN-PROP-0154-202510,PROP-0154,2025-10-01,39194.49,35136.21,-4058.28,-0.1035,14843.02,16218.25,1375.22,0.0927,18917.96,17584.16,0.9301,1333.8,True
FIN-PROP-0154-202511,PROP-0154,2025-11-01,39274.46,36301.57,-2972.88,-0.0757,15028.56,16408.57,1380.01,0.0918,19893.0,18981.26,0.9097,911.74,True
FIN-PROP-0154-202512,PROP-0154,2025-12-01,39492.92,37877.49,-1615.43,-0.0409,15164.38,14607.02,-557.36,-0.0368,23270.47,21722.14,0.943,1548.33,True
FIN-PROP-0155-202501,PROP-0155,2025-01-01,59003.36,56300.98,-2702.38,-0.0458,28250.69,28703.3,452.6,0.016,27597.68,26024.47,0.9707,1573.22,True
FIN-PROP-0155-202502,PROP-0155,2025-02-01,59445.89,56597.83,-2848.06,-0.0479,28158.38,28975.28,816.9,0.029,27622.55,26202.95,0.9445,1419.6,True
FIN-PROP-0155-202503,PROP-0155,2025-03-01,59769.84,55517.8,-4252.04,-0.0711,27906.17,27449.3,-456.87,-0.0164,28068.5,25747.29,0.9611,2321.21,True
FIN-PROP-0155-202504,PROP-0155,2025-04-01,59888.41,55591.37,-4297.04,-0.0718,27561.65,29088.45,1526.79,0.0554,26502.92,24293.69,0.9591,2209.23,True
FIN-PROP-0155-202505,PROP-0155,2025-05-01,59769.84,56675.24,-3094.6,-0.0518,27217.13,28713.15,1496.02,0.055,27962.08,26067.86,0.9656,1894.22,True
FIN-PROP-0155-202506,PROP-0155,2025-06-01,59445.89,54467.81,-4978.07,-0.0837,26964.93,25887.94,-1076.99,-0.0399,28579.87,26250.9,0.9553,2328.98,True
FIN-PROP-0155-202507,PROP-0155,2025-07-01,59003.36,59769.14,765.78,0.013,26872.61,29865.93,2993.32,0.1114,29903.21,27838.7,0.9884,2064.51,True
FIN-PROP-0155-202508,PROP-0155,2025-08-01,58560.83,56179.32,-2381.51,-0.0407,26964.93,29203.08,2238.16,0.083,26976.24,24689.84,0.976,2286.4,True
FIN-PROP-0155-202509,PROP-0155,2025-09-01,58236.88,49100.4,-9136.48,-0.1569,27217.13,26968.6,-248.54,-0.0091,22131.8,20888.87,0.8881,1242.94,True
FIN-PROP-0155-202510,PROP-0155,2025-10-01,58118.31,56227.77,-1890.54,-0.0325,27561.65,27440.24,-121.42,-0.0044,28787.54,26353.54,0.9436,2434.0,True
FIN-PROP-0155-202511,PROP-0155,2025-11-01,58236.88,53130.9,-5105.98,-0.0877,27906.17,29329.44,1423.27,0.051,23801.46,21890.86,0.9178,1910.6,True
FIN-PROP-0155-202512,PROP-0155,2025-12-01,58560.83,56959.61,-1601.22,-0.0273,28158.38,28363.15,204.77,0.0073,28596.46,26740.31,0.9717,1856.15,True
FIN-PROP-0156-202501,PROP-0156,2025-01-01,165156.74,150338.42,-14818.32,-0.0897,70028.03,69852.36,-175.68,-0.0025,80486.06,74317.94,0.9385,6168.13,True
FIN-PROP-0156-202502,PROP-0156,2025-02-01,166395.42,152275.79,-14119.63,-0.0849,69799.21,74879.53,5080.33,0.0728,77396.26,73497.2,0.9099,3899.05,True
FIN-PROP-0156-202503,PROP-0156,2025-03-01,167302.19,153778.19,-13524.0,-0.0808,69174.03,74851.88,5677.85,0.0821,78926.31,73278.35,0.9263,5647.96,True
FIN-PROP-0156-202504,PROP-0156,2025-04-01,167634.09,162035.06,-5599.03,-0.0334,68320.03,71071.71,2751.67,0.0403,90963.36,83773.85,0.9546,7189.5,True
FIN-PROP-0156-202505,PROP-0156,2025-05-01,167302.19,152508.74,-14793.44,-0.0884,67466.03,64628.85,-2837.18,-0.0421,87879.9,82024.91,0.9112,5854.99,True
FIN-PROP-0156-202506,PROP-0156,2025-06-01,166395.42,147271.56,-19123.86,-0.1149,66840.86,65213.77,-1627.09,-0.0243,82057.79,76328.43,0.8826,5729.35,True
FIN-PROP-0156-202507,PROP-0156,2025-07-01,165156.74,144215.28,-20941.46,-0.1268,66612.03,68123.74,1511.7,0.0227,76091.54,71181.15,0.8954,4910.4,True
FIN-PROP-0156-202508,PROP-0156,2025-08-01,163918.06,157367.41,-6550.66,-0.04,66840.86,64693.37,-2147.49,-0.0321,92674.04,87522.17,0.9515,5151.87,True
FIN-PROP-0156-202509,PROP-0156,2025-09-01,163011.29,156224.82,-6786.47,-0.0416,67466.03,71460.96,3994.92,0.0592,84763.87,79559.42,0.9638,5204.44,True
FIN-PROP-0156-202510,PROP-0156,2025-10-01,162679.39,149456.11,-13223.28,-0.0813,68320.03,68792.85,472.81,0.0069,80663.27,76631.49,0.9271,4031.78,True
FIN-PROP-0156-202511,PROP-0156,2025-11-01,163011.29,167164.63,4153.34,0.0255,69174.03,68471.46,-702.58,-0.0102,98693.17,91877.35,0.9853,6815.82,True
FIN-PROP-0156-202512,PROP-0156,2025-12-01,163918.06,148474.51,-15443.55,-0.0942,69799.21,77753.66,7954.45,0.114,70720.86,64624.56,0.9048,6096.3,True
FIN-PROP-0157-202501,PROP-0157,2025-01-01,79845.72,75570.1,-4275.61,-0.0535,26032.87,27753.64,1720.76,0.0661,47816.47,44965.56,0.9372,2850.91,True
FIN-PROP-0157-202502,PROP-0157,2025-02-01,80444.56,76491.68,-3952.87,-0.0491,25947.81,28622.0,2674.19,0.1031,47869.68,45154.22,0.9328,2715.46,True
